pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1722051,sightmachine/SimpleSeer,python,966,1373305723,1373305726,1373305726,0,0,github,false,false,8,2,0,1,61,4681,35,0,14,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,74,0.9864864864864865,0,false,false
1721578,sightmachine/SimpleSeer,python,965,1373304166,1373304169,1373304170,0,0,github,false,false,8,2,0,1,60,4681,14,0,13,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,73,0.9863013698630136,0,false,false
1721257,sightmachine/SimpleSeer,python,964,1373303672,1373303675,1373303675,0,0,github,false,false,8,2,0,1,60,4681,12,0,12,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,72,0.9861111111111112,0,false,false
1721151,sightmachine/SimpleSeer,python,963,1373303104,1373303108,1373303108,0,0,github,false,false,8,2,0,1,60,4681,130,0,11,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,71,0.9859154929577465,0,false,false
1718296,sightmachine/SimpleSeer,python,962,1373289441,1373289446,1373289446,0,0,github,false,false,8,2,0,1,60,4681,34,0,10,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,70,0.9857142857142858,0,false,false
1718024,sightmachine/SimpleSeer,python,961,1373288695,1373288700,1373288700,0,0,github,false,false,8,2,0,1,59,4681,218,0,9,129.03225806451613,8.545182653279214,12.39051484725486,5,ahomatthew,69,0.9855072463768116,0,false,false
1716807,sightmachine/SimpleSeer,python,960,1373282766,1373282770,1373282770,0,0,github,false,false,8,2,0,2,59,4679,4,0,8,129.08741184013678,8.548835221201111,12.395811070741612,5,Tendrid,143,1.0,3,false,false
1690621,sightmachine/SimpleSeer,python,959,1372871253,1373372122,1373372122,8347,8347,github,false,false,8,8,0,2,59,4679,240,0,18,129.08741184013678,8.548835221201111,12.395811070741612,5,brooksryba,181,0.9668508287292817,3,false,false
1690568,sightmachine/SimpleSeer,python,958,1372870781,1372870786,1372870787,0,0,github,false,false,8,2,0,1,58,4679,6,0,8,129.08741184013678,8.548835221201111,12.395811070741612,10,ahomatthew,68,0.9852941176470589,0,false,false
1690479,sightmachine/SimpleSeer,python,957,1372869880,1372870575,1372870575,11,11,github,false,false,8,4,0,1,58,4679,16,0,15,129.08741184013678,8.548835221201111,12.395811070741612,5,ahomatthew,67,0.9850746268656716,0,false,false
1690143,sightmachine/SimpleSeer,python,956,1372866714,1372866721,1372866721,0,0,github,false,false,8,2,0,3,58,4679,56,0,8,129.08741184013678,8.548835221201111,12.395811070741612,5,ahomatthew,66,0.9848484848484849,0,false,false
1688601,sightmachine/SimpleSeer,python,955,1372854859,1372854866,1372854866,0,0,github,false,false,8,2,0,3,58,4679,102,0,5,129.08741184013678,8.548835221201111,12.395811070741612,5,ahomatthew,65,0.9846153846153847,0,false,false
1688397,sightmachine/SimpleSeer,python,954,1372853525,1372853532,1372853532,0,0,github,false,false,8,2,0,1,57,4679,44,0,2,129.08741184013678,8.548835221201111,12.395811070741612,5,ahomatthew,64,0.984375,0,false,false
1688244,sightmachine/SimpleSeer,python,953,1372852304,1372852370,1372852370,1,1,github,false,false,8,2,0,2,57,4679,42,0,2,129.08741184013678,8.548835221201111,12.395811070741612,10,ahomatthew,63,0.9841269841269841,0,false,false
1681743,sightmachine/SimpleSeer,python,952,1372791277,1372791401,1372791401,2,2,github,false,false,8,2,0,3,57,4679,157,0,0,129.08741184013678,8.548835221201111,12.395811070741612,10,ahomatthew,62,0.9838709677419355,0,false,false
1680419,sightmachine/SimpleSeer,python,951,1372776065,1372788918,1372788918,214,214,github,false,false,8,5,0,77,56,4665,31,0,158,129.47481243301178,8.57449088960343,12.433011789924974,5,brooksryba,180,0.9666666666666667,3,false,false
1679977,sightmachine/SimpleSeer,python,950,1372771299,1372771507,1372771507,3,3,github,false,false,8,2,0,3,56,4665,7,0,1,129.47481243301178,8.57449088960343,12.433011789924974,5,ahomatthew,61,0.9836065573770492,0,false,false
1675868,sightmachine/SimpleSeer,python,949,1372695727,1372771041,1372771041,1255,1255,github,false,false,8,2,0,2,56,4665,2,0,136,129.47481243301178,8.57449088960343,12.433011789924974,5,ahomatthew,60,0.9833333333333333,0,false,false
1674751,sightmachine/SimpleSeer,python,948,1372679479,1372679486,1372679486,0,0,github,false,false,8,3,0,1,56,4610,154,0,2,131.01952277657267,8.676789587852495,12.581344902386117,5,demaagdk,171,1.0,2,false,false
1653803,sightmachine/SimpleSeer,python,947,1372269532,1372771072,1372771072,8359,8359,github,false,false,8,5,0,5,56,4610,59,0,30,131.01952277657267,8.676789587852495,12.581344902386117,5,Tendrid,142,1.0,3,false,false
1647715,sightmachine/SimpleSeer,python,946,1372174631,1372771004,1372771004,9939,9939,github,false,false,8,3,0,2,56,4610,3,0,20,131.01952277657267,8.676789587852495,12.581344902386117,5,brooksryba,179,0.9664804469273743,3,false,false
1618471,sightmachine/SimpleSeer,python,945,1371644714,1371839643,1371839644,3248,3248,github,false,false,8,13,0,12,55,4608,204,0,233,131.07638888888889,8.680555555555555,12.586805555555555,5,brooksryba,178,0.9662921348314607,3,false,false
1607088,sightmachine/SimpleSeer,python,944,1371476241,1371609708,1371609708,2224,2224,github,false,false,8,7,0,8,55,4608,31,0,57,131.07638888888889,8.680555555555555,12.586805555555555,5,brooksryba,177,0.9661016949152542,3,false,false
1597534,sightmachine/SimpleSeer,python,943,1371221392,1371221401,1371221401,0,0,github,false,false,8,2,0,1,55,4608,0,0,1,131.07638888888889,8.680555555555555,12.586805555555555,5,brooksryba,176,0.9659090909090909,3,false,false
1597432,sightmachine/SimpleSeer,python,942,1371220110,1371220349,1371220349,3,3,github,false,false,8,2,0,1,55,4608,0,0,0,131.07638888888889,8.680555555555555,12.586805555555555,5,brooksryba,175,0.9657142857142857,3,false,false
1592587,sightmachine/SimpleSeer,python,941,1371141160,1371143859,1371143859,44,44,github,false,false,8,3,0,5,55,4568,58,0,38,132.22416812609458,8.756567425569177,12.697022767075307,10,ahomatthew,59,0.9830508474576272,0,false,false
1592367,sightmachine/SimpleSeer,python,940,1371138004,1371138384,1371138384,6,6,github,false,false,8,2,0,1,55,4568,12,0,4,132.22416812609458,8.756567425569177,12.697022767075307,5,brooksryba,174,0.9655172413793104,3,false,false
1591221,sightmachine/SimpleSeer,python,939,1371125349,1371129969,1371129969,77,77,github,false,false,8,2,0,4,56,4562,119,0,21,132.3980710214818,8.768084173608067,12.713722051731697,10,brooksryba,173,0.9653179190751445,6,false,false
1586622,sightmachine/SimpleSeer,python,938,1371050227,1371059280,1371059280,150,150,github,false,false,8,2,0,5,56,4559,61,0,19,132.48519412151788,8.77385391533231,12.722088177231848,5,brooksryba,172,0.9651162790697675,3,false,false
1581785,sightmachine/SimpleSeer,python,937,1370969726,1370969839,1370969839,1,1,github,false,false,8,3,0,12,56,4559,3520,0,4,132.48519412151788,8.77385391533231,12.722088177231848,5,brooksryba,171,0.9649122807017544,3,false,false
1581592,sightmachine/SimpleSeer,python,936,1370967330,1370967362,1370967362,0,0,github,false,false,8,2,0,3,57,4554,6210,0,26,132.6306543697848,8.78348704435661,12.736056214317085,5,brooksryba,170,0.9647058823529412,3,false,false
1580972,sightmachine/SimpleSeer,python,935,1370959232,1371130153,1371130153,2848,2848,github,false,false,8,6,0,2,56,4554,4,0,3,132.6306543697848,8.78348704435661,12.736056214317085,5,ahomatthew,58,0.9827586206896551,0,false,false
1580863,sightmachine/SimpleSeer,python,934,1370958105,1370958118,1370958118,0,0,github,false,false,8,2,0,1,56,4550,6,0,1,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,169,0.9644970414201184,2,false,false
1580786,sightmachine/SimpleSeer,python,933,1370957430,1370957973,1370957973,9,9,github,false,false,8,2,0,1,56,4550,2,0,1,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,168,0.9642857142857143,2,false,false
1580767,sightmachine/SimpleSeer,python,932,1370957257,1370957282,1370957282,0,0,github,false,false,8,2,0,1,56,4550,28,0,2,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,167,0.9640718562874252,2,false,false
1580754,sightmachine/SimpleSeer,python,931,1370957144,,1370957243,1,,unknown,false,false,8,2,0,1,56,4550,28,0,2,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,166,0.9698795180722891,2,false,false
1580746,sightmachine/SimpleSeer,python,930,1370957080,,1370957090,0,,unknown,false,false,8,2,0,1,56,4550,28,0,2,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,165,0.9757575757575757,2,false,false
1580723,sightmachine/SimpleSeer,python,929,1370956918,,1370957076,2,,unknown,false,false,8,2,0,1,56,4550,28,0,2,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,164,0.9817073170731707,2,false,false
1580644,sightmachine/SimpleSeer,python,928,1370956186,1370956212,1370956214,0,0,github,false,false,8,2,0,2,56,4550,4,0,3,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,163,0.9815950920245399,2,false,false
1580431,sightmachine/SimpleSeer,python,927,1370954170,1370954938,1370954938,12,12,github,false,false,8,2,0,3,56,4550,266,0,5,132.74725274725273,8.791208791208792,12.747252747252748,5,brooksryba,162,0.9814814814814815,2,false,false
1576776,sightmachine/SimpleSeer,python,926,1370885753,1370891646,1370891646,98,98,github,false,false,8,2,0,15,56,4546,3583,0,3,132.8640563132424,8.798944126704795,12.758468983721952,10,brooksryba,161,0.9813664596273292,4,false,false
1565226,sightmachine/SimpleSeer,python,925,1370612122,1370612388,1370612388,4,4,github,false,false,8,2,0,2,57,4546,14,0,4,132.8640563132424,8.798944126704795,12.758468983721952,10,brooksryba,160,0.98125,4,false,false
1549323,sightmachine/SimpleSeer,python,924,1370363454,1370363638,1370363638,3,3,github,false,false,8,1,0,1,57,4545,130,0,0,132.8932893289329,8.8008800880088,12.76127612761276,10,ahomatthew,57,0.9824561403508771,0,false,false
1733900,sightmachine/SimpleSeer,python,923,1370283459,1370283465,1370283465,0,0,github,false,false,8,3,0,7,57,4545,8,0,83,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,159,0.9811320754716981,2,false,false
1720634,sightmachine/SimpleSeer,python,922,1370027457,1370027462,1370027462,0,0,github,false,false,8,1,0,1,57,4545,3,0,13,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,158,0.9810126582278481,2,false,false
1719292,sightmachine/SimpleSeer,python,921,1370010597,1370010602,1370010602,0,0,github,false,false,8,1,0,1,58,4545,0,0,6,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,157,0.9808917197452229,2,false,false
1718835,sightmachine/SimpleSeer,python,920,1370007001,1370007024,1370007024,0,0,github,false,false,8,2,0,3,58,4545,0,0,42,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,156,0.9807692307692307,2,false,false
1541602,sightmachine/SimpleSeer,python,919,1369940097,1369940100,1369940100,0,0,github,false,false,8,1,0,2,58,4545,0,0,4,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,155,0.9806451612903225,2,false,false
1541475,sightmachine/SimpleSeer,python,918,1369938453,1369938527,1369938527,1,1,github,false,false,8,2,0,1,58,4545,0,0,1,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,56,0.9821428571428571,0,false,false
1541456,sightmachine/SimpleSeer,python,917,1369938250,1369938254,1369938255,0,0,github,false,false,8,1,0,1,57,4545,1,0,2,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,154,0.9805194805194806,2,false,false
1541272,sightmachine/SimpleSeer,python,916,1369936155,1369936158,1369936158,0,0,github,false,false,8,2,0,3,58,4545,23,0,7,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,153,0.9803921568627451,2,false,false
1541144,sightmachine/SimpleSeer,python,915,1369934676,1369934680,1369934681,0,0,github,false,false,8,2,0,1,58,4545,14,0,7,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,55,0.9818181818181818,0,false,false
1541103,sightmachine/SimpleSeer,python,914,1369934078,1369934082,1369934082,0,0,github,false,false,8,1,0,1,58,4545,1,0,6,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,54,0.9814814814814815,0,false,false
1541053,sightmachine/SimpleSeer,python,913,1369933507,1369933512,1369933513,0,0,github,false,false,8,2,0,1,58,4545,4,0,5,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,53,0.9811320754716981,0,false,false
1541024,sightmachine/SimpleSeer,python,912,1369933157,1369933162,1369933163,0,0,github,false,false,8,2,0,1,58,4545,0,0,33,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,152,0.9802631578947368,2,false,false
1541019,sightmachine/SimpleSeer,python,911,1369933033,1369933037,1369933037,0,0,github,false,false,8,2,0,1,57,4545,12,0,4,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,52,0.9807692307692307,0,false,false
1540961,sightmachine/SimpleSeer,python,910,1369932268,1369932277,1369932277,0,0,github,false,false,8,1,0,1,57,4545,0,0,4,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,151,0.9801324503311258,2,false,false
1540914,sightmachine/SimpleSeer,python,909,1369931650,1369931654,1369931654,0,0,github,false,false,8,2,0,2,58,4545,29,0,6,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,51,0.9803921568627451,0,false,false
1540885,sightmachine/SimpleSeer,python,908,1369931248,1369931251,1369931252,0,0,github,false,false,8,1,0,2,58,4545,0,0,35,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,150,0.98,2,false,false
1540418,sightmachine/SimpleSeer,python,907,1369924371,1369924375,1369924376,0,0,github,false,false,8,1,0,2,58,4545,0,0,4,132.8932893289329,8.8008800880088,12.76127612761276,5,brooksryba,149,0.9798657718120806,2,false,false
1540149,sightmachine/SimpleSeer,python,906,1369921202,1369921210,1369921210,0,0,github,false,false,8,1,0,5,58,4545,61,0,3,132.8932893289329,8.8008800880088,12.76127612761276,5,ahomatthew,50,0.98,0,false,false
1537198,sightmachine/SimpleSeer,python,905,1369868128,1369868152,1369868152,0,0,github,false,false,8,1,0,1,58,4544,17,0,0,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,148,0.9797297297297297,2,false,false
1536066,sightmachine/SimpleSeer,python,904,1369851870,1369851874,1369851874,0,0,github,false,false,8,2,0,2,57,4544,0,0,3,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,147,0.9795918367346939,2,false,false
1535973,sightmachine/SimpleSeer,python,903,1369850628,1369850632,1369850632,0,0,github,false,false,8,2,0,2,57,4544,6,0,2,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,49,0.9795918367346939,0,false,false
1535941,sightmachine/SimpleSeer,python,902,1369850259,1369850336,1369850337,1,1,github,false,false,8,2,0,3,57,4544,44,0,0,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,48,0.9791666666666666,0,false,false
1535492,sightmachine/SimpleSeer,python,901,1369844420,1369844424,1369844424,0,0,github,false,false,8,1,0,1,57,4544,12,0,23,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,47,0.9787234042553191,0,false,false
1531877,sightmachine/SimpleSeer,python,900,1369789712,1369789717,1369789717,0,0,github,false,false,8,1,0,1,58,4544,2,0,12,132.9225352112676,8.802816901408452,12.764084507042254,5,demaagdk,170,1.0,1,false,false
1530251,sightmachine/SimpleSeer,python,899,1369764514,1369764517,1369764517,0,0,github,false,false,8,2,0,1,57,4544,0,0,31,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,146,0.9794520547945206,2,false,false
1529961,sightmachine/SimpleSeer,python,898,1369760842,1369760846,1369760846,0,0,github,false,false,8,2,0,2,57,4544,49,0,29,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,145,0.9793103448275862,2,false,false
1529825,sightmachine/SimpleSeer,python,897,1369759321,1369759326,1369759326,0,0,github,false,false,8,2,0,1,57,4544,23,0,6,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,144,0.9791666666666666,2,false,false
1529670,sightmachine/SimpleSeer,python,896,1369757429,1369757439,1369757439,0,0,github,false,false,8,1,0,1,57,4544,7,0,73,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,143,0.9790209790209791,2,false,false
1529490,sightmachine/SimpleSeer,python,895,1369755223,1369755227,1369755227,0,0,github,false,false,8,2,0,1,57,4544,9,0,72,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,46,0.9782608695652174,0,false,false
1529473,sightmachine/SimpleSeer,python,894,1369754916,1369754925,1369754925,0,0,github,false,false,8,2,0,1,57,4544,10,0,69,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,45,0.9777777777777777,0,false,false
1529461,sightmachine/SimpleSeer,python,893,1369754812,1369754816,1369754816,0,0,github,false,false,8,2,0,2,57,4544,2,0,99,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,142,0.9788732394366197,2,false,false
1528637,sightmachine/SimpleSeer,python,892,1369745730,1369745734,1369745734,0,0,github,false,false,8,1,0,1,57,4544,26,0,68,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,141,0.9787234042553191,2,false,false
1528466,sightmachine/SimpleSeer,python,891,1369743763,1369743770,1369743771,0,0,github,false,false,8,1,0,1,58,4544,0,0,1,132.9225352112676,8.802816901408452,12.764084507042254,5,brooksryba,140,0.9785714285714285,2,false,false
1513170,sightmachine/SimpleSeer,python,890,1369407064,1369407068,1369407068,0,0,github,false,false,8,1,0,1,57,4544,16,0,67,132.9225352112676,8.802816901408452,12.764084507042254,5,ahomatthew,44,0.9772727272727273,0,false,false
1793110,sightmachine/SimpleSeer,python,889,1369246104,1369246108,1369246108,0,0,github,false,false,8,1,0,1,57,4544,2,0,12,132.9225352112676,8.802816901408452,12.764084507042254,5,demaagdk,169,1.0,1,false,false
1510079,sightmachine/SimpleSeer,python,888,1369244681,1369244691,1369244691,0,0,github,false,false,8,1,0,1,57,4542,4,0,10,132.9810656098635,8.806693086745927,12.769704975781595,5,demaagdk,168,1.0,1,false,false
1508961,sightmachine/SimpleSeer,python,887,1369233255,1369233262,1369233262,0,0,github,false,false,8,1,0,1,57,4542,0,0,13,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,43,0.9767441860465116,0,false,false
1508954,sightmachine/SimpleSeer,python,886,1369233205,1369233211,1369233211,0,0,github,false,false,8,1,0,1,58,4542,10,0,2,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,139,0.9784172661870504,2,false,false
1708082,sightmachine/SimpleSeer,python,885,1369159577,1369159580,1369159580,0,0,github,false,false,8,1,0,1,58,4542,4,0,6,132.9810656098635,8.806693086745927,12.769704975781595,5,Tendrid,141,1.0,2,false,false
1708024,sightmachine/SimpleSeer,python,884,1369158211,1369158216,1369158216,0,0,github,false,false,8,1,0,1,58,4542,2,0,13,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,138,0.9782608695652174,2,false,false
1505795,sightmachine/SimpleSeer,python,883,1369148600,1369148605,1369148605,0,0,github,false,false,8,4,0,4,58,4542,5,0,26,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,137,0.9781021897810219,2,false,false
1793106,sightmachine/SimpleSeer,python,882,1369144662,1369144666,1369144666,0,0,github,false,false,8,1,0,2,58,4542,17,0,42,132.9810656098635,8.806693086745927,12.769704975781595,5,Tendrid,140,1.0,2,false,false
1793107,sightmachine/SimpleSeer,python,881,1369142937,1369142946,1369142946,0,0,github,false,false,8,2,0,1,58,4542,0,0,8,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,136,0.9779411764705882,2,false,false
1793108,sightmachine/SimpleSeer,python,880,1369142248,1369142252,1369142252,0,0,github,false,false,8,1,0,1,58,4542,3,0,9,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,42,0.9761904761904762,0,false,false
1505504,sightmachine/SimpleSeer,python,879,1369140339,1369140344,1369140344,0,0,github,false,false,8,1,0,1,58,4542,2,0,66,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,41,0.975609756097561,0,false,false
1505493,sightmachine/SimpleSeer,python,878,1369140230,1369140290,1369140290,1,1,github,false,false,8,1,0,1,58,4542,4,0,8,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,135,0.9777777777777777,2,false,false
1503588,sightmachine/SimpleSeer,python,877,1369074767,1369074772,1369074772,0,0,github,false,false,8,1,0,1,58,4542,2,0,12,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,134,0.9776119402985075,2,false,false
1503519,sightmachine/SimpleSeer,python,876,1369073816,1369073827,1369073827,0,0,github,false,false,8,2,0,1,58,4542,87,0,65,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,40,0.975,0,false,false
1503416,sightmachine/SimpleSeer,python,875,1369072506,1369072510,1369072510,0,0,github,false,false,8,2,0,2,58,4542,0,0,10,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,133,0.9774436090225563,2,false,false
1503385,sightmachine/SimpleSeer,python,874,1369072104,1369072110,1369072110,0,0,github,false,false,8,2,0,1,58,4542,0,0,2,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,132,0.9772727272727273,2,false,false
1503360,sightmachine/SimpleSeer,python,873,1369071879,1369071883,1369071883,0,0,github,false,false,8,1,0,1,58,4542,0,0,1,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,131,0.9770992366412213,2,false,false
1503147,sightmachine/SimpleSeer,python,872,1369069026,1369069030,1369069031,0,0,github,false,false,8,2,0,1,58,4542,0,0,6,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,130,0.9769230769230769,2,false,false
1503136,sightmachine/SimpleSeer,python,871,1369068829,1369068833,1369068833,0,0,github,false,false,8,2,0,2,58,4542,4,0,16,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,129,0.9767441860465116,2,false,false
1503099,sightmachine/SimpleSeer,python,870,1369068433,1369068436,1369068437,0,0,github,false,false,8,3,0,1,58,4542,0,0,6,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,128,0.9765625,2,false,false
1502776,sightmachine/SimpleSeer,python,869,1369063943,1369063947,1369063947,0,0,github,false,false,8,1,0,1,58,4542,8,0,2,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,127,0.9763779527559056,2,false,false
1502518,sightmachine/SimpleSeer,python,868,1369060690,1369060694,1369060695,0,0,github,false,false,9,1,0,1,58,4542,4,0,64,132.9810656098635,8.806693086745927,12.769704975781595,5,Tendrid,139,1.0,2,false,false
1502500,sightmachine/SimpleSeer,python,867,1369060490,1369060493,1369060493,0,0,github,false,false,9,2,0,2,58,4542,0,0,17,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,126,0.9761904761904762,2,false,false
1502479,sightmachine/SimpleSeer,python,866,1369060209,1369060212,1369060212,0,0,github,false,false,9,1,0,1,58,4542,5,0,63,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,39,0.9743589743589743,0,false,false
1502464,sightmachine/SimpleSeer,python,865,1369059917,1369059922,1369059922,0,0,github,false,false,9,4,0,2,58,4542,6,0,32,132.9810656098635,8.806693086745927,12.769704975781595,5,Tendrid,138,1.0,2,false,false
1502317,sightmachine/SimpleSeer,python,864,1369058015,1369058019,1369058019,0,0,github,false,false,9,1,0,1,58,4542,2,0,9,132.9810656098635,8.806693086745927,12.769704975781595,5,demaagdk,167,1.0,1,false,false
1501808,sightmachine/SimpleSeer,python,863,1369052018,1369052021,1369052021,0,0,github,false,false,9,1,0,1,58,4542,0,0,11,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,125,0.976,2,false,false
1501670,sightmachine/SimpleSeer,python,862,1369050721,1369050725,1369050725,0,0,github,false,false,9,1,0,1,58,4542,2,0,62,132.9810656098635,8.806693086745927,12.769704975781595,5,ahomatthew,38,0.9736842105263158,0,false,false
1501665,sightmachine/SimpleSeer,python,861,1369050676,1369050680,1369050680,0,0,github,false,false,9,1,0,2,58,4542,90,0,3,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,124,0.9758064516129032,2,false,false
1499604,sightmachine/SimpleSeer,python,860,1369004722,1369004728,1369004728,0,0,github,false,false,9,1,0,3,58,4542,12,0,17,132.9810656098635,8.806693086745927,12.769704975781595,5,brooksryba,123,0.975609756097561,2,false,false
1492526,sightmachine/SimpleSeer,python,859,1368803142,1368803146,1368803146,0,0,github,false,false,8,1,0,1,58,4539,4,0,61,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,37,0.972972972972973,0,false,false
1492460,sightmachine/SimpleSeer,python,858,1368802351,1368802354,1368802354,0,0,github,false,false,8,1,0,1,58,4539,13,0,24,133.06895792024676,8.812513769552764,12.77814496585151,5,Tendrid,137,1.0,2,false,false
1492177,sightmachine/SimpleSeer,python,857,1368798727,1368798732,1368798732,0,0,github,false,false,8,1,0,1,58,4539,12,0,60,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,36,0.9722222222222222,0,false,false
1491956,sightmachine/SimpleSeer,python,856,1368796127,1368796132,1368796132,0,0,github,false,false,8,6,0,2,58,4539,111,0,145,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,35,0.9714285714285714,0,false,false
1488481,sightmachine/SimpleSeer,python,855,1368728705,1368728710,1368728711,0,0,github,false,false,8,2,0,1,58,4539,0,0,15,133.06895792024676,8.812513769552764,12.77814496585151,5,brooksryba,122,0.9754098360655737,2,false,false
1488457,sightmachine/SimpleSeer,python,854,1368728396,1368728400,1368728400,0,0,github,false,false,8,1,0,2,58,4539,60,0,23,133.06895792024676,8.812513769552764,12.77814496585151,5,Tendrid,136,1.0,2,false,false
1487968,sightmachine/SimpleSeer,python,853,1368721337,1368721342,1368721343,0,0,github,false,false,8,1,0,2,58,4539,258,0,0,133.06895792024676,8.812513769552764,12.77814496585151,5,brooksryba,121,0.9752066115702479,2,false,false
1483127,sightmachine/SimpleSeer,python,852,1368642369,1368642375,1368642375,0,0,github,false,false,8,1,0,1,58,4539,3,0,13,133.06895792024676,8.812513769552764,12.77814496585151,5,Tendrid,135,1.0,2,false,false
1483120,sightmachine/SimpleSeer,python,851,1368642341,1368642345,1368642345,0,0,github,false,false,8,1,0,1,58,4539,6,0,13,133.06895792024676,8.812513769552764,12.77814496585151,5,brooksryba,120,0.975,2,false,false
1482623,sightmachine/SimpleSeer,python,850,1368636462,1368636518,1368636518,0,0,github,false,false,8,2,0,1,58,4539,6,0,57,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,34,0.9705882352941176,0,false,false
1482567,sightmachine/SimpleSeer,python,849,1368635680,1368635685,1368635686,0,0,github,false,false,8,1,0,1,58,4539,9,0,56,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,33,0.9696969696969697,0,false,false
1481968,sightmachine/SimpleSeer,python,848,1368628816,1368628841,1368628842,0,0,github,false,false,8,2,0,2,58,4539,52,0,83,133.06895792024676,8.812513769552764,12.77814496585151,5,ahomatthew,32,0.96875,0,false,false
1481833,sightmachine/SimpleSeer,python,847,1368627061,1368627067,1368627068,0,0,github,false,false,8,1,0,1,58,4539,2,0,11,133.06895792024676,8.812513769552764,12.77814496585151,5,demaagdk,166,1.0,1,false,false
