pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
1012947,dianping/phoenix,java,132,1357538193,1357539225,1357539225,17,17,github,false,false,7,2,0,1,10,12932,6,0,3,258.5060315496443,6.263532322919889,13.841633158057531,8,marsqing,24,1.0,10,false,true
1012949,dianping/phoenix,java,131,1357376952,1357377543,1357377543,9,9,github,false,false,7,3,0,4,9,12931,3,0,11,258.5260227360606,6.264016704044544,13.842703580542882,8,marsqing,23,1.0,10,false,true
1012950,dianping/phoenix,java,130,1357276876,1357363425,1357363425,1442,1442,github,false,false,7,8,0,7,6,12931,192,0,3,258.5260227360606,6.264016704044544,13.842703580542882,8,marsqing,22,1.0,10,false,true
903797,dianping/phoenix,java,129,1356317242,1356317337,1356317337,1,1,github,false,false,8,3,0,35,6,12877,614,154,285,257.435738137765,6.2902850042711815,13.900753281043722,8,unidal,33,1.0,15,false,true
898775,dianping/phoenix,java,128,1355996882,1355996966,1355996967,1,1,github,false,false,8,3,0,1,6,12867,17,0,1,257.6358125437165,6.295173700163208,13.911556695422398,8,unidal,32,1.0,15,false,true
898752,dianping/phoenix,java,127,1355995745,1355995791,1355995791,0,0,github,false,false,8,2,0,8,6,12801,99,0,59,258.9641434262948,6.327630653855167,13.983282556050307,8,unidal,31,1.0,15,false,true
898556,dianping/phoenix,java,126,1355988785,1355988881,1355988881,1,1,github,false,false,8,1,0,1,6,12763,152,0,4,259.73517198150904,6.346470265611534,14.024915772153884,8,firefox007,33,0.9696969696969697,5,false,true
898521,dianping/phoenix,java,125,1355987009,1355995765,1355995765,145,145,github,false,false,8,6,0,1,6,12763,18,0,3,259.73517198150904,6.346470265611534,14.024915772153884,8,marsqing,21,1.0,10,false,true
898434,dianping/phoenix,java,124,1355982319,1355982346,1355982346,0,0,github,false,false,8,3,0,11,6,12716,141,0,164,260.6951871657754,6.369927650204467,14.076753696130858,8,unidal,30,1.0,15,false,true
898366,dianping/phoenix,java,123,1355979024,1355979109,1355979109,1,1,github,false,false,8,1,0,2,6,12643,105,0,18,262.2004271138179,6.40670726884442,14.158032112631496,8,firefox007,32,0.96875,5,false,true
895840,dianping/phoenix,java,122,1355885684,1355891077,1355891078,89,89,github,false,false,8,1,0,1,6,12643,2,0,7,262.2004271138179,6.40670726884442,14.158032112631496,8,firefox007,31,0.967741935483871,5,false,true
894578,dianping/phoenix,java,121,1355847445,1355979765,1355979765,2205,2205,github,false,false,8,10,0,16,5,12643,137,0,73,262.2004271138179,6.40670726884442,14.158032112631496,8,marsqing,20,1.0,10,false,true
756169,dianping/phoenix,java,120,1355717654,1355720155,1355720155,41,41,github,false,false,8,9,0,14,5,12620,305,0,40,262.6782884310618,6.41838351822504,14.183835182250396,8,marsqing,19,1.0,10,false,true
747384,dianping/phoenix,java,117,1355390860,1355390876,1355390876,0,0,github,false,false,8,1,0,1,5,12621,3,0,17,262.657475635845,6.417874970287616,14.182711354092387,8,marsqing,18,1.0,10,false,true
747369,dianping/phoenix,java,116,1355390584,1355390638,1355390638,0,0,github,false,false,8,2,0,0,5,12600,2,0,0,263.6507936507936,6.428571428571429,14.206349206349207,8,marsqing,17,1.0,10,false,true
747348,dianping/phoenix,java,115,1355389963,1355390016,1355390016,0,0,github,false,false,8,2,0,4,5,12597,7,0,7,263.7135825990315,6.430102405334604,14.209732475986346,8,marsqing,16,1.0,10,false,true
747339,dianping/phoenix,java,114,1355389698,1355390647,1355390647,15,15,github,false,false,8,1,0,13,5,12597,41,4,162,263.7135825990315,6.430102405334604,14.209732475986346,16,unidal,29,1.0,30,false,true
747014,dianping/phoenix,java,113,1355375389,1355375762,1355375762,6,6,github,false,false,8,7,0,31,5,12608,543,101,166,261.8178934010152,6.345177664974619,14.118020304568528,8,marsqing,15,1.0,10,false,true
743751,dianping/phoenix,java,112,1355301411,1355367149,1355367149,1095,1095,github,false,false,8,2,0,33,5,12564,308,67,275,262.73479783508435,6.367398917542184,14.16746259153136,8,unidal,28,1.0,15,false,true
743685,dianping/phoenix,java,111,1355299923,1355300324,1355300325,6,6,github,false,false,8,2,0,21,6,12471,232,7,103,264.6139042578783,6.414882527463716,14.273113623606767,8,unidal,27,1.0,15,false,true
743364,dianping/phoenix,java,110,1355290309,1355299900,1355299900,159,159,github,false,false,8,17,0,27,6,12336,770,64,156,250.7295719844358,6.404020752269779,13.861867704280154,8,marsqing,14,1.0,10,false,true
743350,dianping/phoenix,java,109,1355289788,1355290343,1355290343,9,9,github,false,false,8,1,0,3,6,12336,22,0,28,250.7295719844358,6.404020752269779,13.861867704280154,8,liuliliujian,9,1.0,3,false,false
743365,dianping/phoenix,java,108,1355230551,1355290332,1355290332,996,996,github,false,false,8,4,0,29,6,12335,242,368,141,250.74989866234293,6.404539927036887,13.862991487636807,8,unidal,26,1.0,15,false,true
890273,dianping/phoenix,java,107,1355122099,1355230626,1355230626,1808,1808,github,false,false,8,2,0,5,6,12335,46,1,36,250.74989866234293,6.404539927036887,13.862991487636807,8,marsqing,13,1.0,10,false,true
890242,dianping/phoenix,java,106,1355119714,1355120300,1355120300,9,9,github,false,false,8,5,0,38,6,12036,524,672,113,215.68627450980392,5.400465270854104,11.881023595879029,16,marsqing,12,1.0,20,false,true
711024,dianping/phoenix,java,105,1354838775,1355119904,1355119904,4685,4685,github,false,false,8,1,0,7,6,12037,26,0,57,215.66835590263355,5.4000166154357405,11.880036553958627,8,liuliliujian,8,1.0,2,false,false
688867,dianping/phoenix,java,104,1354778978,1354779039,1354779039,1,1,github,false,false,8,1,0,3,6,12037,2,0,0,215.75143308133255,5.4000166154357405,11.880036553958627,7,marsqing,11,1.0,9,false,true
688766,dianping/phoenix,java,103,1354778911,1354778994,1354778994,1,1,github,false,false,8,1,0,5,6,12037,2,13,17,215.75143308133255,5.4000166154357405,11.880036553958627,7,unidal,25,1.0,14,false,true
688557,dianping/phoenix,java,102,1354777512,1354777615,1354777615,1,1,github,false,false,8,1,1,17,6,12035,292,13,170,214.87328624844204,5.40091400083091,11.882010801828002,7,unidal,24,1.0,14,false,true
688309,dianping/phoenix,java,101,1354776578,1354777606,1354777606,17,17,github,false,false,8,2,0,1,6,12035,0,14,1,214.87328624844204,5.40091400083091,11.882010801828002,7,marsqing,10,1.0,9,false,true
686741,dianping/phoenix,java,100,1354773635,1354773701,1354773701,1,1,github,false,false,8,1,0,20,6,12120,344,641,64,192.5742574257426,4.537953795379538,8.993399339933994,7,marsqing,9,1.0,9,false,true
686501,dianping/phoenix,java,99,1354770642,1354770687,1354770687,0,0,github,false,false,8,4,0,9,6,12039,199,6,94,193.86992275105905,4.568485754630783,9.053908131904643,7,firefox007,30,0.9666666666666667,4,false,true
686292,dianping/phoenix,java,98,1354769783,1354770125,1354770125,5,5,github,false,false,8,2,0,9,6,12020,112,0,85,194.17637271214642,4.575707154742097,9.068219633943428,7,liuliliujian,7,1.0,2,false,false
670895,dianping/phoenix,java,97,1354698615,1354758163,1354758163,992,992,github,false,false,8,10,0,17,6,11940,149,0,128,195.47738693467338,4.606365159128979,9.128978224455611,7,liuliliujian,6,1.0,2,false,false
670592,dianping/phoenix,java,96,1354690747,1354691064,1354691065,5,5,github,false,false,8,2,0,5,6,11634,49,0,28,190.3902355165893,4.29774798005845,7.735946364105209,14,marsqing,8,1.0,18,false,true
670588,dianping/phoenix,java,95,1354690578,1354691053,1354691054,7,7,github,false,false,8,1,0,15,6,11634,489,103,114,190.3902355165893,4.29774798005845,7.735946364105209,14,firefox007,29,0.9655172413793104,8,false,true
670555,dianping/phoenix,java,94,1354689097,1354691033,1354691033,32,32,github,false,false,8,5,0,26,6,11634,451,322,127,190.3902355165893,4.29774798005845,7.735946364105209,7,unidal,23,1.0,14,false,true
670195,dianping/phoenix,java,93,1354673976,1354674032,1354674033,0,0,github,false,false,8,1,0,9,6,11051,201,21,51,186.86091756402135,4.433987874400506,6.334268392000724,7,firefox007,28,0.9642857142857143,4,false,true
653951,dianping/phoenix,java,92,1354603632,1354603688,1354603688,0,0,github,false,false,8,1,0,18,5,10985,334,72,122,187.98361401911697,4.4606281292671826,6.372325898953117,7,firefox007,27,0.9629629629629629,4,false,true
653733,dianping/phoenix,java,91,1354600761,1354687891,1354687891,1452,1452,github,false,false,8,11,0,45,5,11119,1613,979,145,186.2577569925353,4.406871121503732,6.385466318913571,7,marsqing,7,1.0,9,false,true
639773,dianping/phoenix,java,90,1354525568,1354525701,1354525702,2,2,github,false,false,8,3,0,20,5,10902,649,10,175,188.68097596771236,4.494588148963493,6.42084021280499,7,unidal,22,1.0,14,false,true
635944,dianping/phoenix,java,88,1354502506,1354516093,1354516093,226,226,github,false,false,8,6,2,14,6,10927,184,6,25,188.4323236020866,4.484304932735426,6.4976663311064335,14,marsqing,6,1.0,18,false,true
635415,dianping/phoenix,java,86,1354499881,1354499899,1354499899,0,0,github,false,false,8,1,0,1,6,10927,0,0,5,188.4323236020866,4.484304932735426,6.4976663311064335,7,unidal,21,1.0,14,false,true
575177,dianping/phoenix,java,85,1354181622,1354496569,1354496569,5249,5249,github,false,false,8,4,1,22,6,10742,811,49,190,188.60547384099797,4.468441630981196,5.678644572705268,7,unidal,20,1.0,14,false,true
575178,dianping/phoenix,java,84,1354175693,1354181646,1354181646,99,99,github,false,false,8,1,0,15,6,10742,535,0,41,188.60547384099797,4.468441630981196,5.678644572705268,7,marsqing,5,1.0,9,false,true
888276,dianping/phoenix,java,83,1354174170,1354174226,1354174226,0,0,github,false,false,8,3,0,8,6,10692,84,6,36,189.48746726524504,4.489337822671156,5.705200149644594,7,firefox007,26,0.9615384615384616,4,false,true
888198,dianping/phoenix,java,82,1354168476,1354168506,1354168506,0,0,github,false,false,8,8,0,11,5,10673,393,0,110,189.82479153002905,4.4973297104844,5.715356507073925,7,liuliliujian,5,1.0,2,false,false
886300,dianping/phoenix,java,81,1354091920,1354092229,1354092230,5,5,github,false,false,8,3,0,32,5,10704,714,63,208,187.686846038864,4.3908819133034385,5.511958146487294,7,unidal,19,1.0,14,false,true
886190,dianping/phoenix,java,80,1354086854,1354086965,1354086965,1,1,github,false,false,8,1,0,9,5,10927,392,0,46,178.45703303743022,3.843689942344651,4.941887068728836,14,liuliliujian,4,1.0,4,false,false
568855,dianping/phoenix,java,79,1354085382,1354086949,1354086949,26,26,github,false,false,8,2,0,6,5,10927,195,69,13,178.45703303743022,3.843689942344651,4.941887068728836,7,marsqing,4,1.0,9,false,true
886191,dianping/phoenix,java,78,1354007715,1354086936,1354086936,1320,1320,github,false,false,8,2,0,14,5,10927,910,9,100,178.45703303743022,3.843689942344651,4.941887068728836,7,unidal,18,1.0,14,false,true
1013015,dianping/phoenix,java,77,1354006583,1354006692,1354006692,1,1,github,false,false,8,4,0,41,5,10130,1941,221,111,164.06712734452123,3.553800592300099,3.553800592300099,7,marsqing,3,1.0,9,false,true
1013017,dianping/phoenix,java,76,1354005207,1354006703,1354006703,24,24,github,false,false,8,2,0,26,5,10130,1138,261,147,164.06712734452123,3.553800592300099,3.553800592300099,7,unidal,17,1.0,14,false,true
1013020,dianping/phoenix,java,75,1353894859,1353894904,1353894904,0,0,github,false,false,8,2,0,19,4,9838,483,0,53,168.9367757674324,3.659280341532832,3.659280341532832,7,unidal,16,1.0,14,false,true
1013022,dianping/phoenix,java,74,1353649285,1353650674,1353650675,23,23,github,false,false,8,1,0,42,4,9557,642,23,126,172.33441456524014,3.6622371036936276,3.6622371036936276,7,unidal,15,1.0,14,false,true
1013024,dianping/phoenix,java,73,1353648833,1353649109,1353649109,4,4,github,false,false,8,1,0,3,5,9548,30,0,14,172.49685798072895,3.6656891495601176,3.6656891495601176,7,firefox007,25,0.96,4,false,true
512707,dianping/phoenix,java,72,1353488585,1353546004,1353546004,956,956,github,false,false,8,1,0,32,5,9226,901,132,64,175.48233253847823,3.685237372642532,3.7936267071320184,7,marsqing,2,1.0,9,false,true
512211,dianping/phoenix,java,71,1353487479,1353546027,1353546027,975,975,github,false,false,8,3,0,14,5,9226,319,0,84,175.48233253847823,3.685237372642532,3.7936267071320184,7,unidal,14,1.0,14,false,true
508265,dianping/phoenix,java,70,1353482036,1353482400,1353482400,6,6,github,false,false,8,3,0,6,5,9184,95,77,29,170.29616724738676,3.593205574912892,3.484320557491289,7,firefox007,24,0.9583333333333334,4,false,true
1013031,dianping/phoenix,java,69,1353476201,1353476209,1353476209,0,0,github,false,false,8,5,0,9,5,9184,37,0,50,170.29616724738676,3.593205574912892,3.484320557491289,7,liuliliujian,3,1.0,2,false,false
1013032,dianping/phoenix,java,68,1353461857,1353461875,1353461875,0,0,github,false,false,8,1,0,4,4,9184,0,64,6,169.09843205574913,3.593205574912892,3.484320557491289,7,unidal,13,1.0,14,false,true
1013034,dianping/phoenix,java,67,1353461079,1353461111,1353461111,0,0,github,false,false,8,2,0,26,4,9103,203,33,81,168.51587388772933,3.5153246182577176,3.2956168296166095,7,unidal,12,1.0,14,false,true
506569,dianping/phoenix,java,66,1353417836,1353460655,1353460655,713,713,github,false,false,8,4,0,13,4,9071,154,38,29,166.35431595193472,3.5277257193253226,3.30724286186749,7,firefox007,23,0.9565217391304348,4,false,true
503469,dianping/phoenix,java,65,1353392428,1353400390,1353400390,132,132,github,false,false,8,2,0,17,4,9071,0,0,11,166.35431595193472,3.5277257193253226,3.30724286186749,7,liuliliujian,2,1.0,2,false,false
502357,dianping/phoenix,java,64,1353381379,1353387145,1353387145,96,96,github,false,false,8,1,1,18,4,9016,378,111,56,168.58917480035493,3.771073646850044,3.2165039929015085,7,unidal,11,1.0,14,false,true
501819,dianping/phoenix,java,63,1353375414,1353375519,1353375519,1,1,github,false,false,8,5,0,68,4,8938,301,52,174,169.2772432311479,3.6921011411948985,2.9089281718505258,7,unidal,10,1.0,14,false,true
501809,dianping/phoenix,java,62,1353375067,1353375103,1353375103,0,0,github,false,false,8,2,0,23,4,8945,464,273,24,160.2012297372834,3.465623253214086,2.794857462269424,7,marsqing,1,1.0,9,false,true
499121,dianping/phoenix,java,61,1353342242,1353373074,1353373074,513,513,github,false,false,8,2,0,22,4,8827,167,0,44,162.34281182734793,3.511951965560213,2.8322193270646876,7,liuliliujian,1,1.0,2,false,false
497486,dianping/phoenix,java,60,1353314659,1353314774,1353314774,1,1,github,false,false,8,4,0,14,4,8764,249,16,64,162.1405750798722,3.4230944774075764,2.85257873117298,7,unidal,9,1.0,14,false,true
497184,dianping/phoenix,java,59,1353305511,1353308853,1353308853,55,55,github,false,false,7,4,0,13,4,8764,0,0,10,162.1405750798722,3.4230944774075764,2.85257873117298,7,liuliliujian,0,0,2,false,false
497078,dianping/phoenix,java,58,1353299614,1353303334,1353303334,62,62,github,false,false,7,2,0,4,4,8692,96,0,8,163.48366313851818,3.451449608835711,2.8762080073630925,7,firefox007,22,0.9545454545454546,4,false,true
497070,dianping/phoenix,java,57,1353299181,1353299600,1353299600,6,6,commits_in_master,false,false,7,2,0,4,4,8692,96,0,8,163.48366313851818,3.451449608835711,2.8762080073630925,7,firefox007,21,1.0,4,false,true
496858,dianping/phoenix,java,56,1353289484,1353291529,1353291529,34,34,github,false,false,7,3,0,44,4,8675,135,19,42,160.69164265129683,3.3429394812680115,2.881844380403458,7,unidal,8,1.0,14,false,true
496731,dianping/phoenix,java,55,1353287458,1353288619,1353288619,19,19,github,false,false,7,1,0,5,4,8156,316,0,8,137.69004413928397,2.697400686611084,2.0843550760176557,7,firefox007,20,1.0,4,false,true
484513,dianping/phoenix,java,54,1352970958,1352971225,1352971225,4,4,github,false,false,7,1,0,21,4,7956,961,24,22,138.88888888888889,2.5138260432378083,2.136752136752137,7,unidal,7,1.0,14,false,true
484279,dianping/phoenix,java,52,1352965217,1352965226,1352965226,0,0,github,false,false,7,3,0,2,5,7849,198,0,4,140.78226525672062,2.548095298764174,2.165881003949548,7,firefox007,19,1.0,4,false,true
458372,dianping/phoenix,java,48,1352451277,1352712562,1352712562,4354,4354,github,false,false,7,1,5,4,5,7779,82,0,10,142.04910656896774,2.571024553284484,2.1853708702918113,7,firefox007,18,1.0,4,false,true
461794,dianping/phoenix,java,47,1352446938,1352446960,1352446960,0,0,github,false,false,7,2,0,13,5,7849,59,2,45,140.6548604917824,2.548095298764174,2.165881003949548,7,unidal,6,1.0,13,false,true
461523,dianping/phoenix,java,46,1352437692,1352443872,1352443873,103,103,github,false,false,5,1,0,7,5,7698,212,0,20,143.41387373343724,2.5980774227071968,2.2083658093011174,7,firefox007,17,1.0,4,false,true
461676,dianping/phoenix,java,42,1352339979,1352443159,1352443159,1719,1719,github,false,false,5,1,1,3,5,7698,0,0,20,143.41387373343724,2.5980774227071968,2.2083658093011174,7,unidal,5,1.0,13,false,true
1013066,dianping/phoenix,java,40,1352195459,1352252395,1352252395,948,948,github,false,false,5,1,0,3,4,7668,24,4,8,139.54094940010432,2.6082420448617634,2.217005738132499,7,firefox007,16,1.0,4,false,true
1013067,dianping/phoenix,java,39,1352185148,1352185154,1352185154,0,0,github,false,false,5,1,0,5,3,6050,110,0,9,176.8595041322314,3.3057851239669422,2.809917355371901,7,firefox007,15,1.0,4,false,true
1013068,dianping/phoenix,java,37,1351840227,1351840271,1351840271,0,0,github,false,false,5,1,0,7,3,6046,38,0,8,176.48031756533246,3.3079722130334104,2.811776381078399,7,firefox007,14,1.0,4,false,true
1013069,dianping/phoenix,java,34,1351676521,1351676527,1351676527,0,0,github,false,false,5,1,0,5,3,4251,2377,0,14,201.59962361797224,3.9990590449306045,3.7638202775817455,7,firefox007,13,1.0,4,false,true
1013070,dianping/phoenix,java,32,1351575034,1351575042,1351575042,0,0,github,false,false,5,1,0,1,3,5576,1262,2,20,153.69440459110473,3.048780487804878,2.8694404591104736,7,firefox007,12,1.0,4,false,true
1013072,dianping/phoenix,java,31,1351043742,1351043749,1351043749,0,0,github,false,false,5,1,0,7,3,4033,1344,0,17,205.802132407637,3.967270022315894,3.223406893131664,7,firefox007,11,1.0,4,false,true
1013073,dianping/phoenix,java,30,1351037574,1351037581,1351037581,0,0,github,false,false,5,1,0,3,3,3299,1035,0,17,251.5913913307063,4.849954531676266,3.9405880569869653,7,firefox007,10,1.0,4,false,true
1013076,dianping/phoenix,java,28,1350618275,1350618285,1350618285,0,0,github,false,false,5,1,0,1,3,3093,5,0,0,255.73876495311993,5.17297122534756,4.203039120594891,7,firefox007,9,1.0,4,false,true
850700,dianping/phoenix,java,27,1350544310,1350544316,1350544316,0,0,github,false,false,5,1,0,6,3,3015,143,18,28,257.379767827529,5.306799336650083,4.311774461028192,7,firefox007,8,1.0,4,false,true
1013078,dianping/phoenix,java,26,1350539989,1350539994,1350539994,0,0,github,false,false,5,1,0,4,4,3008,11,18,16,252.99202127659575,5.319148936170213,4.321808510638298,7,firefox007,7,1.0,4,false,true
1013080,dianping/phoenix,java,25,1350532562,1350532570,1350532570,0,0,github,false,false,5,1,0,4,4,3008,2,14,13,249.66755319148936,4.986702127659575,3.9893617021276593,7,firefox007,6,1.0,4,false,true
1013081,dianping/phoenix,java,23,1350439112,1350439122,1350439122,0,0,github,false,false,5,1,0,1,4,2965,26,0,5,253.2883642495784,5.059021922428331,4.047217537942664,7,firefox007,5,1.0,4,false,true
1013083,dianping/phoenix,java,22,1350387964,1350387983,1350387983,0,0,github,false,false,5,1,0,2,4,2682,35,0,10,236.76360924683073,4.847129008202834,4.47427293064877,7,firefox007,4,1.0,4,false,true
848251,dianping/phoenix,java,20,1350021996,1350022003,1350022003,0,0,github,false,false,5,3,0,10,4,2428,219,0,19,231.4662273476112,4.5304777594728165,3.7067545304777596,7,firefox007,3,1.0,4,false,true
846279,dianping/phoenix,java,19,1349942780,1349942788,1349942788,0,0,github,false,false,5,1,0,3,4,2427,28,188,6,197.3629995879687,2.0601565718994643,1.2360939431396785,7,firefox007,2,1.0,4,false,true
846135,dianping/phoenix,java,18,1349937922,1349937940,1349937940,0,0,github,false,false,5,3,0,5,4,1968,132,0,10,185.46747967479675,2.032520325203252,1.016260162601626,7,firefox007,1,1.0,4,false,true
846048,dianping/phoenix,java,17,1349933444,1349933454,1349933454,0,0,github,false,false,5,2,0,5,4,393,217,127,7,427.48091603053433,5.089058524173028,0.0,7,unidal,4,1.0,13,false,true
844010,dianping/phoenix,java,16,1349849440,1349849483,1349849488,0,0,github,false,false,5,2,0,7,4,338,92,245,11,461.53846153846155,2.9585798816568047,0.0,7,unidal,3,1.0,13,false,true
843889,dianping/phoenix,java,15,1349841354,1349841369,1349841369,0,0,github,false,false,5,1,0,5,5,276,178,4,10,565.2173913043478,3.6231884057971016,0.0,7,unidal,2,1.0,13,false,true
1013095,dianping/phoenix,java,14,1349746823,1349746849,1349746849,0,0,github,false,false,5,1,0,0,5,363,139,0,3,429.7520661157025,2.7548209366391188,0.0,7,unidal,1,1.0,13,false,true
