pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,git_merged,conflict,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
778058,puppetlabs/facter,ruby,380,1357225535,,1357244798,321,,false,false,17,1,0,2,51,5623,2,6,0,2008.536368486573,117.73074871065268,190.82340387693404,570,ghoneycutt,8,0.125,150,false,true
775517,puppetlabs/facter,ruby,379,1357103232,,1358373490,21170,,false,false,17,2,0,2,51,3991,7,56,0,2252.0671510899524,130.29315960912052,215.7354046604861,285,tobyhs,0,0,2,false,false
775518,puppetlabs/facter,ruby,378,1355952904,1355952941,1355952941,0,0,false,false,18,1,0,1,52,3991,0,0,0,2251.8165873214734,130.29315960912052,215.7354046604861,564,MosesMendoza,30,0.7666666666666667,4,false,true
775519,puppetlabs/facter,ruby,377,1355951527,,1355951991,7,,false,false,18,1,0,1,52,3991,0,0,0,2251.8165873214734,130.29315960912052,215.7354046604861,282,MosesMendoza,29,0.7931034482758621,2,false,true
676073,puppetlabs/facter,ruby,376,1355349447,1355349853,1355349853,6,6,false,false,18,2,0,4,53,5602,37,43,16,1986.2549089610852,117.99357372367011,190.6461977865048,558,jeffmccune,16,0.6875,84,false,true
676075,puppetlabs/facter,ruby,375,1355337021,1355337204,1355337204,3,3,false,false,18,1,0,4,53,3972,44,50,11,2236.908358509567,130.16112789526687,216.2638469284995,279,jeffmccune,15,0.6666666666666666,42,false,true
676070,puppetlabs/facter,ruby,374,1354911668,,1355952783,17351,,false,false,19,1,0,1,51,5591,0,0,0,1996.959399034162,117.15256662493293,190.66356644607404,558,mrzarquon,0,0,0,false,true
676069,puppetlabs/facter,ruby,373,1354750798,1354751016,1354751016,3,3,false,false,19,1,0,1,51,3972,0,0,5,2236.908358509567,130.16112789526687,216.2638469284995,556,haus,24,0.9583333333333334,40,false,true
614885,puppetlabs/facter,ruby,372,1354743814,,1363626070,148037,,false,false,19,3,19,13,52,5591,887,15,0,1996.959399034162,117.15256662493293,190.66356644607404,556,pcarlisle,2,0.5,2,false,true
617992,puppetlabs/facter,ruby,371,1354571374,,1354913011,5693,,false,false,19,1,2,2,50,5587,7,74,0,1988.1868623590478,117.23644173975299,190.44209772686594,556,dalen,0,0,26,false,false
635973,puppetlabs/facter,ruby,370,1354502725,,1355790785,21467,,false,false,18,6,0,5,50,3966,5,66,0,2231.2153303076147,129.85375693393846,216.08673726676753,556,jaredcurtis,0,0,0,false,false
619366,puppetlabs/facter,ruby,368,1354413608,,1368732146,238702,,false,false,18,1,0,4,50,3966,2,2,0,2231.2153303076147,129.85375693393846,216.08673726676753,556,alexharv074,6,0.16666666666666666,0,false,false
612337,puppetlabs/facter,ruby,367,1354316396,1354316457,1354316457,1,1,false,false,17,1,0,1,50,3966,0,0,4,2231.2153303076147,129.85375693393846,216.08673726676753,556,haus,23,0.9565217391304348,40,false,true
592552,puppetlabs/facter,ruby,366,1354308889,,1354469763,2681,,false,false,17,2,0,6,50,5579,20,138,0,1975.6228714823444,115.97060405090518,189.28123319591325,556,mfournier,1,0.0,24,false,false
609789,puppetlabs/facter,ruby,365,1354302497,1355427293,1355427294,18746,18746,false,false,17,2,0,2,50,5583,9,118,2,1984.416980118216,115.88751567257746,189.5038509761777,556,zaphod42,4,0.75,38,false,true
589674,puppetlabs/facter,ruby,364,1354222438,1354224887,1354224887,40,40,false,false,17,2,0,1,50,5585,43,0,18,1945.9265890778872,116.74127126230977,188.71978513876456,556,haus,22,0.9545454545454546,40,false,true
588904,puppetlabs/facter,ruby,363,1354220582,1354222433,1354222433,30,30,false,false,17,1,0,1,50,5583,39,0,8,1946.6236790256135,116.7830915278524,188.78739029195773,556,haus,21,0.9523809523809523,40,false,true
584772,puppetlabs/facter,ruby,362,1354208230,1354297419,1354297419,1486,1486,false,false,17,1,0,3,50,3950,5,6,5,2201.26582278481,131.64556962025318,216.45569620253164,556,joshcooper,10,0.8,6,false,true
676066,puppetlabs/facter,ruby,361,1354053509,,1354116222,1045,,false,false,17,1,2,1,50,5587,0,128,0,1955.4322534454984,116.69948093789154,189.01020225523538,277,adrienthebo,33,0.5757575757575758,47,false,false
676067,puppetlabs/facter,ruby,360,1354049533,1354052350,1354052350,46,46,false,false,16,1,0,3,50,3950,2,16,4,2187.594936708861,131.39240506329114,215.9493670886076,554,adrienthebo,32,0.5625,94,false,false
676068,puppetlabs/facter,ruby,359,1353909327,,1354146699,3956,,false,false,16,1,0,23,50,3950,28,180,0,2187.594936708861,131.39240506329114,215.9493670886076,277,alexharv074,5,0.2,0,false,false
609764,puppetlabs/facter,ruby,358,1353613788,,1354302375,11476,,false,false,16,1,0,6,50,5583,20,128,0,1936.9514597886441,116.60397635679742,188.42915994984773,277,mfournier,0,0,12,false,false
493522,puppetlabs/facter,ruby,357,1353126662,,1353355606,3815,,false,false,16,1,0,1,50,3950,4,0,0,2187.594936708861,131.39240506329114,215.9493670886076,277,alexharv074,4,0.25,0,false,false
493510,puppetlabs/facter,ruby,356,1353126051,,1353126598,9,,false,false,16,1,0,1,50,5560,4,0,0,1942.086330935252,115.46762589928058,187.58992805755395,277,alexharv074,3,0.3333333333333333,0,false,false
486737,puppetlabs/facter,ruby,355,1353005293,1353006722,1353006722,23,23,false,false,16,1,0,1,51,3950,34,0,5,2187.594936708861,131.39240506329114,215.9493670886076,277,haus,20,0.95,20,false,true
478962,puppetlabs/facter,ruby,354,1352879743,,1355349497,41162,,false,false,16,3,0,3,50,5560,3,6,0,1942.086330935252,115.46762589928058,187.58992805755395,554,pmialon,0,0,0,false,false
468294,puppetlabs/facter,ruby,353,1352675166,1352751828,1352751828,1277,1277,false,false,17,3,0,2,51,3947,0,0,9,2178.6166708892833,130.73220167215607,214.5933620471244,277,MosesMendoza,28,0.7857142857142857,2,false,true
465912,puppetlabs/facter,ruby,352,1352566885,,1352917261,5839,,false,false,17,1,0,1,49,5557,2,0,0,1935.3967968328234,114.99010257333093,186.43152780277128,277,aboe76,0,0,0,false,false
460804,puppetlabs/facter,ruby,351,1352418149,,1352502371,1403,,false,false,16,2,0,2,50,5557,31,0,0,1935.3967968328234,114.99010257333093,186.43152780277128,277,ahpook,0,0,5,false,true
462462,puppetlabs/facter,ruby,350,1351877979,,1353334867,24281,,false,false,17,2,5,2,51,3850,72,42,0,2005.194805194805,134.28571428571428,219.74025974025975,277,jeffmccune,14,0.7142857142857143,42,false,true
502429,puppetlabs/facter,ruby,349,1351700891,,1351725630,412,,false,false,18,2,0,1,51,3850,15,0,0,2005.194805194805,134.28571428571428,219.74025974025975,277,MosesMendoza,27,0.8148148148148148,2,false,true
459253,puppetlabs/facter,ruby,348,1351660494,,1352396629,12268,,false,false,18,1,0,9,51,3850,151,96,0,2005.194805194805,134.28571428571428,219.74025974025975,277,alexharv074,2,0.5,0,false,false
502430,puppetlabs/facter,ruby,347,1351552408,1351552520,1351552520,1,1,false,false,18,1,0,3,50,3847,29,15,3,2001.8195996880688,134.13049129191577,219.3917338185599,277,jeffmccune,13,0.6923076923076923,42,false,true
502431,puppetlabs/facter,ruby,346,1351190827,1351190882,1351190882,0,0,false,false,17,1,0,1,51,3847,6,0,6,2001.8195996880688,134.13049129191577,219.3917338185599,277,zaphod42,3,0.6666666666666666,19,false,true
476008,puppetlabs/facter,ruby,345,1351161441,,1352821226,27603,,false,false,17,1,0,3,50,5414,11,27,0,1827.4842999630587,117.28851126708534,190.2475064647211,277,reconbot,0,0,11,false,false
502426,puppetlabs/facter,ruby,344,1351099710,,1360788857,161425,,false,false,16,1,0,1,52,5414,6,0,0,1827.4842999630587,117.28851126708534,190.2475064647211,277,ghoneycutt,7,0.14285714285714285,73,false,true
502427,puppetlabs/facter,ruby,343,1351027221,,1363637253,210107,,false,false,16,5,0,5,52,3947,186,51,0,2180.3901697491765,130.98555865214087,214.8467190271092,277,jeffmccune,12,0.75,42,false,true
502432,puppetlabs/facter,ruby,342,1350678241,1350941603,1350941603,4389,4389,false,false,17,1,0,4,52,3799,103,52,5,2011.8452224269543,135.29876283232431,221.1108186364833,277,jeffmccune,11,0.7272727272727273,42,false,true
502433,puppetlabs/facter,ruby,341,1350665030,1350665077,1350665077,0,0,false,false,17,1,0,1,51,5390,0,10,1,1822.634508348794,118.36734693877551,191.4656771799629,277,jeffmccune,10,0.7,42,false,true
502434,puppetlabs/facter,ruby,340,1350600650,1350600781,1350600781,2,2,false,false,18,3,0,3,51,3773,50,98,3,2017.7577524516298,135.70103366021732,220.77922077922076,277,jeffmccune,9,0.6666666666666666,42,false,true
502435,puppetlabs/facter,ruby,339,1350581109,1350581645,1350581645,8,8,false,false,18,0,0,0,50,3773,0,0,0,2017.7577524516298,135.70103366021732,220.77922077922076,277,jeffmccune,8,0.625,42,false,true
502436,puppetlabs/facter,ruby,338,1350506095,1350506220,1350506220,2,2,false,false,18,1,0,2,50,3762,17,38,1,2015.4173312068049,136.09782030834663,220.36150983519403,277,jeffmccune,7,0.5714285714285714,42,false,true
502428,puppetlabs/facter,ruby,337,1350498820,,1354747637,70753,,false,false,18,1,0,1,49,5557,4,0,0,1935.3967968328234,114.99010257333093,186.43152780277128,277,josb-ebaysf,0,0,0,false,false
502438,puppetlabs/facter,ruby,336,1350424330,,1350756918,5543,,false,false,17,1,0,1,50,5390,2,0,0,1821.3358070500926,118.18181818181817,191.09461966604823,277,jhoblitt,0,0,1,false,false
502439,puppetlabs/facter,ruby,335,1350417089,1350417236,1350417236,2,2,false,false,16,1,0,2,50,3753,14,27,0,2016.2536637356782,136.6906474820144,220.3570476951772,277,jeffmccune,6,0.5,42,false,true
502440,puppetlabs/facter,ruby,334,1350412639,1350412911,1350412911,4,4,false,false,16,1,0,2,49,3749,9,7,0,2017.071218991731,136.569751933849,220.3254201120299,277,jeffmccune,5,0.4,42,false,true
502441,puppetlabs/facter,ruby,333,1350333746,,1350655304,5359,,false,false,16,1,0,2,48,5332,43,79,0,1822.768192048012,119.6549137284321,190.92273068267065,277,jeffmccune,4,0.5,42,false,true
502442,puppetlabs/facter,ruby,332,1350329945,,1350330688,12,,false,false,16,1,0,1,48,5348,57,0,0,1817.3148840688107,119.29693343305908,190.35153328347045,277,jeffmccune,3,0.6666666666666666,42,false,true
502443,puppetlabs/facter,ruby,331,1349281539,,1349712434,7181,,false,false,15,1,0,2,49,3757,1,0,0,2006.3880755922278,136.81128560021293,219.85626829917487,550,pcarlisle,1,1.0,2,false,true
440210,puppetlabs/facter,ruby,330,1348692569,1351100682,1351100682,40135,40135,false,false,15,1,0,1,49,3757,0,0,8,2006.3880755922278,136.81128560021293,219.85626829917487,550,MosesMendoza,26,0.8076923076923077,4,false,true
439837,puppetlabs/facter,ruby,329,1348682340,1348682558,1348682559,3,3,false,false,15,4,0,4,48,3757,4,0,36,2006.3880755922278,136.81128560021293,219.85626829917487,550,haus,19,0.9473684210526315,40,false,true
439662,puppetlabs/facter,ruby,328,1348677915,1348678004,1348678006,1,1,false,false,15,1,0,1,48,3757,0,0,5,2006.3880755922278,136.81128560021293,219.85626829917487,550,haus,18,0.9444444444444444,40,false,true
434487,puppetlabs/facter,ruby,327,1348513211,1348515107,1348515109,31,31,false,false,15,2,0,1,48,3757,0,0,3,2006.3880755922278,136.81128560021293,219.85626829917487,550,haus,17,0.9411764705882353,40,false,true
433640,puppetlabs/facter,ruby,326,1348494087,,1350935683,40693,,false,false,15,1,0,2,49,5321,8,0,0,1819.0189813944748,119.3384702123661,190.0018793459876,550,igalic,0,0,14,false,false
432801,puppetlabs/facter,ruby,325,1348471338,,1350655639,36405,,false,false,15,1,0,2,49,3711,43,79,0,2020.4796550794933,137.69873349501484,220.69523039611965,275,alexharv074,1,1.0,0,false,false
429269,puppetlabs/facter,ruby,324,1348254404,1348255982,1348255983,26,26,false,false,15,4,0,1,49,3728,45,0,0,2011.2660944206007,137.07081545064378,219.68884120171674,550,haus,16,0.9375,40,false,true
502419,puppetlabs/facter,ruby,323,1348172542,1348173540,1348173540,16,16,false,false,14,1,0,1,48,3730,0,0,2,2010.1876675603219,136.99731903485255,219.5710455764075,550,haus,15,0.9333333333333333,40,false,true
502420,puppetlabs/facter,ruby,322,1348167589,1348173571,1348173572,99,99,false,false,14,5,0,1,48,3730,0,0,0,2010.1876675603219,136.99731903485255,219.5710455764075,550,ghoneycutt,6,0.0,144,false,true
502421,puppetlabs/facter,ruby,321,1348166499,1348166782,1348166782,4,4,false,false,14,1,0,2,48,3730,0,0,2,2010.1876675603219,136.99731903485255,219.5710455764075,275,haus,14,0.9285714285714286,20,false,true
502422,puppetlabs/facter,ruby,320,1348165719,,1348172485,112,,false,false,14,1,0,1,48,3730,0,0,0,2010.1876675603219,136.99731903485255,219.5710455764075,550,haus,13,1.0,40,false,true
502423,puppetlabs/facter,ruby,319,1348160906,1348173602,1348173602,211,211,false,false,14,1,0,1,48,3730,12,0,0,2010.1876675603219,136.99731903485255,219.5710455764075,275,haus,12,1.0,20,false,true
502424,puppetlabs/facter,ruby,318,1348085698,1348154462,1348154462,1146,1146,false,false,14,1,0,1,48,3730,43,0,5,2010.1876675603219,136.99731903485255,219.5710455764075,275,MosesMendoza,25,0.8,2,false,true
423201,puppetlabs/facter,ruby,317,1348008046,1348506343,1348506343,8304,8304,true,false,13,21,0,11,48,5321,178,86,22,1819.0189813944748,119.3384702123661,190.0018793459876,275,cryptographrix,1,0.0,4,false,false
502425,puppetlabs/facter,ruby,316,1347982222,,1348080763,1642,,false,false,13,2,0,5,47,5321,65,0,0,1819.0189813944748,119.3384702123661,190.0018793459876,550,cryptographrix,0,0,8,false,false
420839,puppetlabs/facter,ruby,315,1347920109,,1362431884,241802,,false,false,13,1,0,1,47,5321,10,0,0,1819.0189813944748,119.3384702123661,190.0018793459876,273,ghoneycutt,5,0.0,72,false,true
420835,puppetlabs/facter,ruby,314,1347919911,,1348499034,9652,,false,false,13,1,0,1,47,5321,7,0,0,1819.0189813944748,119.3384702123661,190.0018793459876,273,ghoneycutt,4,0.0,72,false,true
407326,puppetlabs/facter,ruby,313,1347610897,1348464047,1348464050,14219,14219,false,false,14,3,0,1,47,3730,80,0,0,2010.1876675603219,136.99731903485255,219.5710455764075,544,alexharv074,0,0,0,false,false
405031,puppetlabs/facter,ruby,312,1347576797,1348240925,1348240927,11068,11068,false,false,13,1,0,1,46,3730,0,0,4,2010.1876675603219,136.99731903485255,219.5710455764075,272,vrthra,3,1.0,4,false,false
404769,puppetlabs/facter,ruby,311,1347573526,1351181947,1351181947,60140,60140,false,false,13,1,0,2,46,3730,32,42,0,2010.1876675603219,136.99731903485255,219.5710455764075,544,haus,11,1.0,40,false,true
401737,puppetlabs/facter,ruby,310,1347547406,1347547557,1347547558,2,2,false,false,13,1,0,1,46,3730,0,0,3,2010.1876675603219,136.99731903485255,219.5710455764075,544,MosesMendoza,24,0.7916666666666666,4,false,true
388953,puppetlabs/facter,ruby,309,1347467269,,1348173815,11775,,false,false,13,2,0,2,47,3730,0,0,0,2010.1876675603219,136.99731903485255,219.5710455764075,272,stahnma,3,0.3333333333333333,13,false,true
387092,puppetlabs/facter,ruby,308,1347458042,1347471997,1347471997,232,232,false,false,13,1,0,1,47,3730,0,0,1,2010.1876675603219,136.99731903485255,219.5710455764075,272,MosesMendoza,23,0.782608695652174,2,false,true
356520,puppetlabs/facter,ruby,307,1346879996,1347045343,1347045344,2755,2755,false,false,14,1,0,2,48,5321,2,6,18,1818.0793084006766,119.3384702123661,190.0018793459876,542,Evan-Pierce,1,0.0,0,false,true
356204,puppetlabs/facter,ruby,306,1346871384,,1360788857,231897,,false,false,14,5,11,3,48,5321,43,180,0,1818.0793084006766,119.3384702123661,190.0018793459876,542,Evan-Pierce,0,0,0,false,true
353208,puppetlabs/facter,ruby,305,1346774141,1346950768,1346950768,2943,2943,false,false,13,3,0,5,50,3730,0,0,3,2010.1876675603219,136.99731903485255,219.5710455764075,542,vrthra,2,1.0,8,false,false
347398,puppetlabs/facter,ruby,304,1346443102,1346443826,1346443826,12,12,false,false,13,2,0,2,51,3732,13,149,6,2010.450160771704,136.92390139335478,220.79314040728832,542,zaphod42,2,0.5,38,false,true
345468,puppetlabs/facter,ruby,303,1346362695,1346426832,1346426832,1068,1068,false,false,13,1,0,1,51,3732,0,0,2,2010.450160771704,136.92390139335478,220.79314040728832,542,MosesMendoza,22,0.7727272727272727,4,false,true
345296,puppetlabs/facter,ruby,302,1346355824,1346358870,1346358870,50,50,false,false,13,1,0,1,51,3732,0,5,0,2011.2540192926044,137.19185423365488,221.06109324758845,542,MosesMendoza,21,0.7619047619047619,4,false,true
345234,puppetlabs/facter,ruby,301,1346354060,,1346355699,27,,false,false,13,1,0,2,51,3732,2,5,0,2011.2540192926044,137.19185423365488,221.06109324758845,542,MosesMendoza,20,0.8,4,false,true
345021,puppetlabs/facter,ruby,300,1346348528,1346355525,1346355525,116,116,false,false,13,1,0,1,51,3732,0,0,2,2011.2540192926044,137.19185423365488,221.06109324758845,542,MosesMendoza,19,0.7894736842105263,4,false,true
334569,puppetlabs/facter,ruby,299,1346109103,,1350661243,75869,,false,false,13,3,0,3,51,3732,918,0,0,2011.2540192926044,137.19185423365488,221.06109324758845,271,apenney,7,0.42857142857142855,4,false,false
334531,puppetlabs/facter,ruby,298,1346107820,1346179193,1346179193,1189,1189,false,false,13,1,0,1,51,3732,0,0,1,2011.2540192926044,137.19185423365488,221.06109324758845,271,MosesMendoza,18,0.7777777777777778,2,false,true
334084,puppetlabs/facter,ruby,297,1346094033,1346355493,1346355493,4357,4357,false,false,13,1,0,1,52,5347,0,0,2,1696.6523284084533,118.19711988030672,185.7116139891528,542,MosesMendoza,17,0.7647058823529411,4,false,true
338302,puppetlabs/facter,ruby,296,1345826640,1345826702,1345826702,1,1,false,false,13,1,0,1,51,3732,0,0,1,2011.2540192926044,137.19185423365488,221.06109324758845,542,MosesMendoza,16,0.75,4,false,true
265127,puppetlabs/facter,ruby,295,1345762951,1345822609,1345822610,994,994,false,false,13,12,0,29,50,3732,384,0,4,2011.2540192926044,137.19185423365488,221.06109324758845,271,MosesMendoza,15,0.7333333333333333,2,false,true
337290,puppetlabs/facter,ruby,294,1345734326,1345749773,1345749773,257,257,true,false,13,11,0,27,49,3732,384,0,4,2011.2540192926044,137.19185423365488,221.06109324758845,542,MosesMendoza,14,0.7857142857142857,4,false,true
335484,puppetlabs/facter,ruby,293,1345516773,1345671776,1345671776,2583,2583,false,false,14,1,0,1,49,5347,0,0,14,1696.6523284084533,118.19711988030672,185.7116139891528,271,MosesMendoza,13,0.7692307692307693,2,false,true
256136,puppetlabs/facter,ruby,292,1345497908,1345498012,1345498012,1,1,false,false,14,1,0,1,49,5347,2,0,1,1696.6523284084533,118.19711988030672,185.7116139891528,542,jeffmccune,2,0.5,84,false,true
249813,puppetlabs/facter,ruby,291,1345177440,1345237800,1345237805,1006,1006,false,false,14,2,0,9,49,3721,78,0,4,2014.512227895727,137.05993012631012,220.63961300725612,271,jeffmccune,1,0.0,42,false,true
247075,puppetlabs/facter,ruby,290,1345073636,,1354639754,159375,,false,false,14,1,0,3,50,5324,11,4,0,1692.1487603305784,117.95642374154771,184.44778362133735,271,jamtur01,3,0.0,141,false,true
244115,puppetlabs/facter,ruby,289,1344968942,1345067038,1345067040,1634,1634,false,false,16,1,0,2,48,5336,2,5,4,1696.9640179910045,117.87856071964018,185.15742128935534,540,haus,10,1.0,40,false,true
241430,puppetlabs/facter,ruby,288,1344882444,1344882706,1344882706,4,4,false,false,16,2,0,1,48,3721,0,0,20,2014.512227895727,137.05993012631012,220.63961300725612,540,haus,9,1.0,40,false,true
69112,puppetlabs/facter,ruby,287,1344875107,1344959748,1344959749,1410,1410,false,false,16,1,5,3,47,5324,26,57,8,1692.1487603305784,117.95642374154771,184.44778362133735,540,vrthra,1,1.0,8,false,false
14839,puppetlabs/facter,ruby,286,1344466824,1344467160,1344467160,5,5,false,false,16,2,0,1,48,3721,0,0,10,2014.512227895727,137.05993012631012,220.63961300725612,538,MosesMendoza,12,0.75,2,false,true
14541,puppetlabs/facter,ruby,285,1344457949,1344459229,1344459231,21,21,false,false,16,1,0,1,48,3721,0,0,9,2014.512227895727,137.05993012631012,220.63961300725612,538,MosesMendoza,11,0.7272727272727273,2,false,true
233800,puppetlabs/facter,ruby,284,1344124586,1345223856,1345223857,18321,18321,false,false,19,1,0,2,47,3721,7,16,0,2014.512227895727,137.05993012631012,220.63961300725612,268,aabrahamowicz,0,0,4,false,false
229584,puppetlabs/facter,ruby,283,1343933750,1343935740,1343935740,33,33,false,false,18,1,0,1,46,3721,0,0,7,2014.512227895727,137.05993012631012,220.63961300725612,536,haus,8,1.0,40,false,true
227923,puppetlabs/facter,ruby,282,1343887277,,1345214482,22120,,false,false,17,2,0,2,47,5324,4,16,0,1692.1487603305784,117.95642374154771,184.44778362133735,534,omcnet,0,0,0,false,false
227375,puppetlabs/facter,ruby,281,1343859937,1344617547,1344617550,12626,12626,false,false,17,1,0,1,47,5324,2,0,1,1692.1487603305784,117.95642374154771,184.44778362133735,534,hunner,1,0.0,84,false,true
68390,puppetlabs/facter,ruby,280,1343857458,1344626179,1344626180,12812,12812,false,false,16,1,1,4,46,5324,27,35,0,1692.1487603305784,117.95642374154771,184.44778362133735,267,vrthra,0,0,0,false,false
227069,puppetlabs/facter,ruby,279,1343850885,,1343858312,123,,false,false,16,1,0,1,46,3721,2,0,0,2014.512227895727,137.05993012631012,220.63961300725612,534,hunner,0,0,84,false,true
472602,puppetlabs/facter,ruby,278,1343774444,,1353434865,160947,,false,false,16,1,0,1,46,5324,2,0,0,1692.1487603305784,117.95642374154771,184.44778362133735,267,sadig,0,0,0,false,false
256179,puppetlabs/facter,ruby,277,1343758289,,1345499796,29025,,false,false,16,10,0,29,47,5324,681,0,0,1692.1487603305784,117.95642374154771,184.44778362133735,534,MosesMendoza,10,0.8,2,false,true
472606,puppetlabs/facter,ruby,276,1343750043,1343750148,1343750148,1,1,false,false,16,1,0,1,48,3721,0,0,1,2014.512227895727,137.05993012631012,220.63961300725612,534,zaphod42,1,0.0,38,false,true
472607,puppetlabs/facter,ruby,275,1343749268,,1343750081,13,,false,false,16,1,0,1,48,5324,0,0,0,1692.1487603305784,117.95642374154771,184.44778362133735,534,zaphod42,0,0,38,false,true
472608,puppetlabs/facter,ruby,274,1343675377,,1343675805,7,,false,false,16,1,0,3,48,3717,6,0,0,2015.0659133709983,136.93839117567933,219.5318805488297,534,hkenney,24,0.7083333333333334,10,false,true
472609,puppetlabs/facter,ruby,273,1343674198,1343676999,1343676999,46,46,false,false,16,1,0,1,49,5320,0,2,1,1692.2932330827068,117.85714285714286,183.64661654135338,534,hkenney,23,0.6956521739130435,10,false,true
472603,puppetlabs/facter,ruby,272,1343499735,,1363637053,335561,,false,false,16,1,0,2,47,5313,25,12,0,1692.4524750611706,118.01242236024845,183.51214003387918,534,Elwell,4,0.25,16,false,false
65004,puppetlabs/facter,ruby,271,1343169574,1343681806,1343681806,8537,8537,false,false,16,1,1,2,48,3717,6,11,2,2015.0659133709983,136.93839117567933,219.5318805488297,534,haus,7,1.0,40,false,true
225701,puppetlabs/facter,ruby,270,1343166934,1343230115,1343230115,1053,1053,false,false,16,1,0,2,47,5312,0,6,9,1687.3117469879517,117.65813253012048,180.91114457831324,534,apenney,6,0.3333333333333333,6,false,false
64185,puppetlabs/facter,ruby,269,1342997138,1343242069,1343242069,4082,4082,false,false,16,8,1,6,46,5312,51,34,9,1687.3117469879517,117.65813253012048,180.91114457831324,534,apenney,5,0.2,6,false,false
221463,puppetlabs/facter,ruby,268,1342995072,1346800558,1346800559,63424,63424,false,false,16,3,0,4,46,5300,6,1,4,1691.132075471698,117.9245283018868,181.32075471698113,534,apenney,4,0.0,6,false,false
221137,puppetlabs/facter,ruby,267,1342972076,,1357923149,249124,,false,false,16,3,0,24,46,5320,1020,474,0,1692.2932330827068,117.85714285714286,183.64661654135338,801,apenney,3,0.0,9,false,false
218635,puppetlabs/facter,ruby,266,1342790004,,1359585574,279866,,false,false,16,6,0,24,48,5300,157,65,0,1691.132075471698,117.9245283018868,181.32075471698113,530,daniel-pittman,4,0.75,34,false,true
217701,puppetlabs/facter,ruby,265,1342744048,1343153566,1343153566,6825,6825,false,false,16,1,0,1,47,5300,13,0,0,1691.132075471698,117.9245283018868,181.32075471698113,530,daniel-pittman,3,0.6666666666666666,34,false,true
217686,puppetlabs/facter,ruby,264,1342743018,,1360788856,300703,,false,false,16,1,0,1,46,5300,8,0,0,1691.132075471698,117.9245283018868,181.32075471698113,265,daniel-pittman,2,1.0,17,false,true
217572,puppetlabs/facter,ruby,263,1342736293,1346800031,1346800033,67729,67728,false,false,16,2,0,1,46,5300,35,0,1,1691.132075471698,117.9245283018868,181.32075471698113,530,daniel-pittman,1,1.0,34,false,true
215725,puppetlabs/facter,ruby,262,1342671304,1342707820,1342707820,608,608,false,false,15,1,0,1,46,5039,0,0,0,1722.16709664616,118.8727922206787,183.76662036118276,528,Elwell,3,0.0,16,false,false
215242,puppetlabs/facter,ruby,261,1342643329,,1343242593,9987,,false,false,15,1,0,3,46,5039,4,1,0,1722.16709664616,118.8727922206787,183.76662036118276,528,LarsFronius,1,0.0,12,false,false
213390,puppetlabs/facter,ruby,260,1342578889,,1342707354,2141,,false,false,15,1,0,3,46,3716,6,0,0,2007.8040904198065,136.43702906350916,215.82346609257266,526,ghoneycutt,3,0.0,142,false,true
405101,puppetlabs/facter,ruby,259,1342557579,,1342613049,924,,false,false,15,1,0,2,46,5039,7,0,0,1722.16709664616,118.8727922206787,183.76662036118276,526,gregmason,0,0,0,true,false
206843,puppetlabs/facter,ruby,258,1342262696,,1343678441,23595,,false,false,15,8,0,7,46,5298,149,90,0,1689.3167232918083,117.78029445073612,181.2004530011325,524,apenney,2,0.0,6,false,false
206145,puppetlabs/facter,ruby,257,1342211537,1342444322,1342444322,3879,3879,false,false,15,1,0,1,46,5324,7,0,2,1681.0668670172802,117.20510894064613,180.31555221637865,524,MosesMendoza,9,0.7777777777777778,2,false,true
205089,puppetlabs/facter,ruby,256,1342182967,,1343242257,17654,,false,false,15,5,0,4,45,5039,25,0,0,1722.16709664616,118.8727922206787,183.76662036118276,524,cwebberOps,0,0,20,false,false
204103,puppetlabs/facter,ruby,255,1342137013,,1346799266,77704,,false,false,14,1,0,3,45,3716,3,10,0,2007.8040904198065,136.43702906350916,215.82346609257266,524,apenney,1,0.0,6,false,false
203968,puppetlabs/facter,ruby,254,1342130920,,1342262464,2192,,false,false,14,2,1,4,45,3716,10,28,0,2007.8040904198065,136.43702906350916,215.82346609257266,524,apenney,0,0,6,false,false
200389,puppetlabs/facter,ruby,253,1341979747,,1366062355,401376,,false,false,14,1,0,2,45,5039,58,0,0,1722.16709664616,118.8727922206787,183.76662036118276,522,rtyler,0,0,288,false,false
14603,puppetlabs/facter,ruby,252,1341759437,,1344459433,44999,,false,false,14,1,0,1,46,5039,0,0,0,1722.16709664616,118.8727922206787,183.76662036118276,261,stahnma,2,0.5,13,false,true
195608,puppetlabs/facter,ruby,251,1341758871,1341853144,1341853144,1571,1571,false,false,14,1,0,1,46,3716,0,0,7,2007.8040904198065,136.43702906350916,215.82346609257266,522,stahnma,1,0.0,26,false,true
184154,puppetlabs/facter,ruby,250,1341163378,,1346800704,93955,,false,false,15,1,0,2,46,3716,4,10,0,2007.8040904198065,136.43702906350916,215.82346609257266,522,traylenator,0,0,12,false,false
