pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,git_merged,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
216379,neo4j/community,java,719,1342700151,1342781858,1342781858,1361,1361,false,false,false,22,1,0,5,42,109506,0,46,25,608.1949847496942,16.190893649663032,49.34889412452286,910,nawroth,36,0.8055555555555556,48,false,true
214615,neo4j/community,java,718,1342624491,1342781837,1342781837,2622,2622,false,false,false,22,1,0,1,42,109506,3,0,2,608.1949847496942,16.190893649663032,49.34889412452286,910,simpsonjulian,2,1.0,46,false,true
213985,neo4j/community,java,717,1342605751,,1342701044,1588,,false,false,false,23,1,0,5,42,109506,209,0,0,608.1949847496942,16.190893649663032,49.34889412452286,910,jakewins,41,0.7560975609756098,20,false,true
211796,neo4j/community,java,716,1342527706,,1342694665,2782,,false,false,false,23,13,0,770,41,109506,6200,128,0,608.1949847496942,16.190893649663032,49.34889412452286,910,systay,102,0.7941176470588235,26,false,true
211677,neo4j/community,java,715,1342524323,1342781912,1342781912,4293,4293,false,false,false,23,1,0,2,42,109506,4,10,6,608.1949847496942,16.190893649663032,49.34889412452286,455,jakewins,40,0.75,10,false,true
211458,neo4j/community,java,714,1342517540,,1344837903,38672,,false,false,false,23,6,0,5,41,109503,26,237,0,609.5632083139275,16.24613024300704,49.43243564103267,455,miaoski,0,0,0,false,false
211281,neo4j/community,java,713,1342511074,1342522933,1342522933,197,197,false,false,false,23,1,0,43,41,109506,45,22,113,608.1949847496942,16.190893649663032,49.34889412452286,455,nawroth,35,0.8,24,false,true
211169,neo4j/community,java,712,1342506651,1342507654,1342507654,16,16,false,false,false,23,1,0,1,41,109506,0,0,0,608.1949847496942,16.190893649663032,49.34889412452286,910,digitalstain,16,0.875,16,false,true
211038,neo4j/community,java,711,1342501090,1347010782,1347010782,75161,75161,false,false,false,23,1,0,3,41,109506,14,0,8,608.1949847496942,16.190893649663032,49.34889412452286,906,peterneubauer,39,0.6923076923076923,194,false,false
210575,neo4j/community,java,710,1342473025,,1342510844,630,,false,false,false,23,1,0,34,41,109506,22,22,0,608.1949847496942,16.190893649663032,49.34889412452286,906,nawroth,34,0.8235294117647058,48,false,true
208371,neo4j/community,java,707,1342375553,,1342421069,758,,false,false,false,22,1,0,1,41,109506,0,0,0,608.1949847496942,16.190893649663032,49.34889412452286,904,tonit,0,0,22,false,false
207254,neo4j/community,java,706,1342284760,1342284771,1342284771,0,0,false,false,false,22,2,0,21,41,109232,255,371,33,607.7980811483814,16.16742346565109,49.37197890727992,904,systay,100,0.8,26,false,true
205108,neo4j/community,java,704,1342183633,1342284716,1342284716,1684,1684,true,false,false,22,1,0,20,41,109232,255,371,23,607.8438552805039,16.16742346565109,49.37197890727992,902,jakewins,39,0.7692307692307693,20,false,true
205074,neo4j/community,java,703,1342182587,,1342182605,0,,false,false,false,22,29,0,135,41,109232,5296,2268,0,607.8438552805039,16.16742346565109,49.37197890727992,902,jakewins,38,0.7894736842105263,20,false,true
198971,neo4j/community,java,696,1341925495,,1341981045,925,,false,false,false,23,1,0,1,42,109232,0,2,0,607.8438552805039,16.16742346565109,49.37197890727992,451,tadas-subonis,0,0,2,false,false
198684,neo4j/community,java,695,1341917059,,1347018212,85019,,false,false,false,23,2,0,6,42,109232,27,0,0,607.8438552805039,16.16742346565109,49.37197890727992,902,michaelklishin,0,0,366,false,false
196577,neo4j/community,java,694,1341827724,,1342424309,9943,,false,false,false,22,1,0,2,42,109239,20,128,0,607.8689845201806,16.16638746235319,49.368815166744476,898,systay,99,0.8080808080808081,26,false,true
196575,neo4j/community,java,692,1341827615,,1341905994,1306,,false,false,false,22,1,0,35,42,109239,25,0,0,607.8689845201806,16.16638746235319,49.368815166744476,898,nawroth,33,0.8484848484848485,48,false,true
196348,neo4j/community,java,691,1341816912,1342424929,1342424929,10133,10133,false,false,false,22,1,0,1,42,109239,0,0,0,607.8689845201806,16.16638746235319,49.368815166744476,898,jakewins,37,0.7837837837837838,20,false,true
195434,neo4j/community,java,687,1341744324,1341795151,1341795151,847,847,false,false,false,22,1,0,6,42,109205,112,44,45,607.7102696762968,16.162263632617556,49.365871526029025,898,jexp,19,0.7894736842105263,94,false,true
194863,neo4j/community,java,686,1341683300,1341683306,1341683306,0,0,false,false,false,22,1,0,4,42,109255,27,90,48,607.990480984852,16.173172852501033,49.407349778042196,898,systay,98,0.8061224489795918,26,false,true
194556,neo4j/community,java,684,1341663959,1341663965,1341663966,0,0,false,false,false,22,2,0,3,42,109202,35,60,34,607.8002234391312,16.162707642717166,49.40385707221479,898,systay,97,0.8041237113402062,26,false,true
194492,neo4j/community,java,683,1341660774,1341663968,1341663968,53,53,false,false,false,22,1,0,3,42,109202,24,60,33,607.8002234391312,16.162707642717166,49.40385707221479,896,jexp,18,0.7777777777777778,94,false,true
193204,neo4j/community,java,682,1341602300,1341858164,1341858164,4264,4264,false,false,false,22,1,0,2,42,109205,0,4,7,607.7835263953115,16.162263632617556,49.40249988553638,896,jotomo,2,0.0,2,false,false
190929,neo4j/community,java,678,1341507483,,1341546641,652,,false,false,false,21,4,0,69,42,109192,3012,203,0,607.8467286980731,16.164187852589933,49.40838156641512,894,apcj,4,0.25,14,false,true
190384,neo4j/community,java,676,1341490851,1342284875,1342284875,13233,13233,false,false,false,21,1,0,2,42,109125,7,0,6,605.2325315005728,16.146620847651775,49.38373424971363,447,peterneubauer,38,0.6842105263157895,96,false,false
190378,neo4j/community,java,675,1341490629,,1343378350,31462,,false,false,false,21,3,0,7,42,109125,111,378,0,605.2325315005728,16.146620847651775,49.38373424971363,894,peterneubauer,37,0.7027027027027027,192,false,false
189982,neo4j/community,java,671,1341475036,,1341483177,135,,false,false,false,21,1,0,30,43,109102,75,55,0,605.20430422907,16.140859012667043,49.384979193781966,894,apcj,3,0.3333333333333333,14,false,true
330893,neo4j/community,java,669,1341417529,1341424737,1341424737,120,120,false,false,false,21,1,0,7,42,109062,362,51,32,605.0320001467055,16.110102510498617,49.32056995103702,890,jexp,17,0.7647058823529411,94,false,true
330684,neo4j/community,java,665,1341313460,1341314463,1341314463,16,16,false,false,false,21,1,0,1,42,109063,3,0,7,605.035621613196,16.10995479676884,49.320117730119286,890,nawroth,32,0.84375,48,false,true
330662,neo4j/community,java,664,1341309241,1341399813,1341399813,1509,1509,false,false,false,21,1,0,13,42,109063,201,473,56,605.035621613196,16.10995479676884,49.320117730119286,890,jakewins,36,0.7777777777777778,20,false,true
330432,neo4j/community,java,662,1341212982,1341263283,1341263283,838,838,false,false,false,21,1,0,5,41,109010,136,12,39,604.8527658013027,16.0810934776626,49.34409687184662,888,systay,96,0.8020833333333334,26,false,true
330270,neo4j/community,java,661,1341086632,1341090033,1341090033,56,56,false,false,false,21,1,0,1,41,109000,6,0,2,604.3944954128441,16.082568807339452,49.33944954128441,444,tbaum,3,1.0,3,false,true
330242,neo4j/community,java,660,1341057828,1341213216,1341213216,2589,2589,false,false,false,21,3,0,4,40,109000,85,144,0,604.3944954128441,16.082568807339452,49.33944954128441,888,jakewins,35,0.7714285714285715,20,false,true
330191,neo4j/community,java,659,1341004153,,1341212346,3469,,false,false,false,21,4,2,13,40,109000,23,302,0,604.3944954128441,16.082568807339452,49.33944954128441,888,nawroth,31,0.8709677419354839,48,false,true
330090,neo4j/community,java,658,1340968180,1341264171,1341264171,4933,4933,false,false,false,21,1,0,6,40,109000,126,0,106,604.3944954128441,16.082568807339452,49.33944954128441,888,systay,95,0.8,26,false,true
330084,neo4j/community,java,657,1340966714,1341219325,1341219325,4210,4210,false,false,false,21,1,0,12,40,109000,201,459,39,604.3944954128441,16.082568807339452,49.33944954128441,888,jakewins,34,0.7647058823529411,20,false,true
330017,neo4j/community,java,655,1340948090,1340954982,1340954982,114,114,false,false,false,21,2,0,10,40,108964,105,0,40,604.5941778936162,16.087882236334934,49.35575052310855,888,nawroth,30,0.8666666666666667,48,false,true
329811,neo4j/community,java,653,1340879381,1340950935,1340950935,1192,1192,false,false,false,21,1,0,4,39,108961,26,0,70,604.6108240563137,16.088325180569196,49.357109424472974,888,systay,94,0.7978723404255319,26,false,true
329637,neo4j/community,java,651,1340809068,1340811084,1340811085,33,33,false,false,false,21,1,0,4,39,108828,96,0,46,603.5119638328371,16.05285404491491,49.261219539089204,442,systay,93,0.7956989247311828,13,false,true
329601,neo4j/community,java,650,1340804217,1340810028,1340810028,96,96,false,false,false,21,1,0,22,39,108828,165,2,44,603.5119638328371,16.05285404491491,49.261219539089204,882,nawroth,29,0.8620689655172413,48,false,true
329573,neo4j/community,java,649,1340799337,1341244205,1341244205,7414,7414,false,false,false,21,1,0,7,38,108828,336,0,26,603.5119638328371,16.05285404491491,49.261219539089204,882,tinwelint,26,0.9230769230769231,24,false,false
329556,neo4j/community,java,648,1340793819,1340867410,1340867410,1226,1226,false,false,false,21,2,0,11,38,108828,435,441,1,603.5119638328371,16.05285404491491,49.261219539089204,882,jakewins,33,0.7575757575757576,20,false,true
329511,neo4j/community,java,647,1340774392,1340789821,1340789821,257,257,false,false,false,21,1,0,2,39,108805,23,0,3,603.639538624144,16.056247415100408,49.27163273746611,441,systay,92,0.7934782608695652,13,false,true
329295,neo4j/community,java,646,1340718450,1340886275,1340886275,2797,2797,false,false,false,21,3,0,85,39,108805,30,147,48,603.6487293782454,16.056247415100408,49.27163273746611,880,jakewins,32,0.75,20,false,true
329282,neo4j/community,java,645,1340715792,1340725368,1340725368,159,159,false,false,false,21,1,0,19,39,108805,716,0,79,603.6487293782454,16.056247415100408,49.27163273746611,880,systay,91,0.7912087912087912,26,false,true
175737,neo4j/community,java,644,1340708708,,1345619682,81849,,false,false,false,21,1,0,43,39,108787,825,718,0,602.6731135154016,16.049711822184637,49.243016169211394,880,jakewins,31,0.7741935483870968,20,false,true
329232,neo4j/community,java,643,1340707242,,1340714424,119,,false,false,false,21,2,1,18,39,108787,704,0,0,602.6731135154016,16.049711822184637,49.243016169211394,880,systay,90,0.8,26,false,true
328931,neo4j/community,java,641,1340628116,1340777854,1340777854,2495,2495,false,false,false,21,1,0,2,39,108787,67,0,19,602.6731135154016,16.049711822184637,49.243016169211394,876,nawroth,28,0.8571428571428571,48,false,true
328930,neo4j/community,java,640,1340628092,,1340708666,1342,,false,false,false,21,1,0,43,39,108787,825,718,0,602.6731135154016,16.049711822184637,49.243016169211394,876,jakewins,30,0.8,20,false,true
328505,neo4j/community,java,637,1340445394,,1340554233,1813,,false,false,false,21,1,0,25,39,108610,114,552,0,601.7770002762176,16.020624251910508,49.22198692569745,434,jexp,16,0.8125,46,false,true
328496,neo4j/community,java,636,1340428718,,1340503262,1242,,false,false,false,21,1,0,4,39,108610,229,0,0,601.7770002762176,16.020624251910508,49.22198692569745,868,systay,89,0.8089887640449438,26,false,true
328382,neo4j/community,java,635,1340372351,1340384568,1340384568,203,203,false,false,false,21,1,0,3,39,108610,54,0,62,601.7770002762176,16.020624251910508,49.22198692569745,864,systay,88,0.8068181818181818,26,false,true
328238,neo4j/community,java,634,1340316016,,1340442265,2104,,false,false,false,21,1,1,24,39,108610,114,552,0,601.7770002762176,16.020624251910508,49.22198692569745,864,jexp,15,0.8666666666666667,92,false,true
328037,neo4j/community,java,633,1340269103,1340269550,1340269550,7,7,false,false,false,21,1,0,3,39,108606,29,18,18,601.7991639504263,16.02121429755262,49.22379979006684,864,jexp,14,0.8571428571428571,92,false,true
328036,neo4j/community,java,632,1340268270,1340775945,1340775946,8461,8461,false,false,false,21,2,0,3,39,108606,43,0,27,601.7991639504263,16.02121429755262,49.22379979006684,864,jakewins,29,0.7931034482758621,20,false,true
328020,neo4j/community,java,631,1340264958,1340265709,1340265709,12,12,false,false,false,21,1,0,1,39,108679,0,0,0,601.8642055962974,16.01965421102513,49.19073602075838,864,jakewins,28,0.7857142857142857,20,false,true
328016,neo4j/community,java,630,1340263383,1340264994,1340264994,26,26,false,false,false,21,2,0,63,39,108679,2418,112,152,601.8642055962974,16.01965421102513,49.19073602075838,432,jakewins,27,0.7777777777777778,10,false,true
327803,neo4j/community,java,629,1340194240,1340196620,1340196620,39,39,true,false,false,21,1,0,62,39,108472,2411,112,150,600.4959805295375,15.985692160188806,48.93428718932075,862,jakewins,26,0.8076923076923077,20,false,true
327758,neo4j/community,java,628,1340186527,,1340602907,6939,,false,false,false,21,2,0,14,39,108428,722,0,0,600.6289888220755,15.982956431917955,48.91725384587007,431,systay,87,0.8160919540229885,13,false,true
327731,neo4j/community,java,626,1340177060,1340177221,1340177221,2,2,false,false,false,21,1,0,4,40,108428,133,0,36,600.2231895820269,15.97373372191685,48.90803113586897,862,systay,86,0.813953488372093,26,false,true
327302,neo4j/community,java,624,1340086775,,1340104708,298,,false,false,false,21,1,0,7,39,108407,60,199,0,599.4354608097264,15.939930078315976,48.880607340854375,431,alexsmirnov,1,0.0,3,false,false
190368,neo4j/community,java,623,1340072708,,1341490398,23628,,false,false,false,20,2,0,6,39,108793,111,250,0,602.7042181022676,16.048826670833602,49.24030038697342,862,SepiaGroup,0,0,4,false,false
327134,neo4j/community,java,622,1340046346,1340195154,1340195154,2480,2480,false,false,false,20,1,0,28,40,108413,728,983,114,599.457629620064,15.939047900159578,48.87790209661203,862,tinwelint,25,0.92,22,false,false
326954,neo4j/community,java,621,1340022971,1340022978,1340022978,0,0,false,false,false,20,1,0,58,39,108402,2402,49,8,599.4631095367245,15.940665301378203,48.88286193981661,862,systay,85,0.8117647058823529,26,false,true
326890,neo4j/community,java,616,1340016563,1340101133,1340101133,1409,1409,false,false,false,20,2,0,5,39,108402,43,0,50,599.4631095367245,15.940665301378203,48.88286193981661,862,systay,84,0.8095238095238095,26,false,true
326820,neo4j/community,java,614,1340001979,,1340023854,364,,false,false,false,20,2,0,19,40,108402,867,0,0,599.4631095367245,15.940665301378203,48.88286193981661,862,systay,83,0.8192771084337349,26,false,true
326525,neo4j/community,java,612,1339852283,1339853013,1339853013,12,12,false,false,false,20,1,0,2,39,108399,10,0,27,599.1568187898413,15.93188129041781,48.86576444432144,860,systay,82,0.8170731707317073,26,false,true
325932,neo4j/community,java,605,1339713375,1339766450,1339766450,884,884,false,false,false,20,2,0,9,40,107803,691,248,24,601.35617747187,16.001409979314122,49.070990603229966,858,nawroth,27,0.8518518518518519,48,false,true
325691,neo4j/community,java,604,1339678073,1339681175,1339681175,51,51,false,false,false,20,1,0,10,40,107803,234,6,25,601.35617747187,16.001409979314122,49.070990603229966,856,nawroth,26,0.8461538461538461,48,false,true
325586,neo4j/community,java,603,1339661665,1339771208,1339771208,1825,1825,false,false,false,20,1,0,5,40,107495,229,0,25,601.7489185543515,16.028652495464907,49.04414158798084,428,jakewins,25,0.8,10,false,true
325155,neo4j/community,java,602,1339592183,1339592744,1339592744,9,9,false,false,false,19,2,0,8,41,106690,0,0,29,604.2834379979379,16.074608679351392,49.282969350454586,854,jakewins,24,0.7916666666666666,20,false,true
325027,neo4j/community,java,601,1339573063,1339577609,1339577609,75,75,false,false,false,20,1,0,4,40,106447,76,0,60,603.5679727939726,16.092515524157562,49.26395295311282,854,systay,81,0.8148148148148148,26,false,true
324077,neo4j/community,java,599,1339416155,1339417402,1339417402,20,20,false,false,false,20,1,0,5,41,106415,7,20,21,602.7157825494526,16.069163181882253,49.184795376591644,848,jexp,13,0.8461538461538461,90,false,true
324075,neo4j/community,java,598,1339415868,1339415892,1339415893,0,0,false,false,false,20,1,0,8,41,106376,125,59,33,602.9649545010153,16.075054523576746,49.231029555538846,848,jexp,12,0.8333333333333334,90,false,true
324039,neo4j/community,java,597,1339411293,1339411357,1339411357,1,1,false,false,false,20,1,0,2,41,106365,0,18,13,602.9238941381093,16.067315376298595,49.23612090443285,848,peterneubauer,35,0.7142857142857143,186,false,false
323900,neo4j/community,java,596,1339392460,,1340023879,10523,,false,false,false,20,1,0,26,41,106365,486,0,0,602.9238941381093,16.067315376298595,49.23612090443285,848,systay,80,0.825,26,false,true
323553,neo4j/community,java,595,1339249449,1339505088,1339505088,4260,4260,false,false,false,20,4,0,4,41,106365,150,0,4,602.6700512386593,16.057913787430078,49.15150660461618,842,peterneubauer,34,0.7058823529411765,186,false,false
323475,neo4j/community,java,594,1339220795,1339221506,1339221506,11,11,false,false,false,20,1,0,3,41,106365,242,0,7,602.6700512386593,16.057913787430078,49.15150660461618,842,systay,79,0.8227848101265823,26,false,true
323125,neo4j/community,java,593,1339156267,,1340023825,14459,,false,false,false,20,13,0,63,41,106365,2734,49,0,602.6700512386593,16.057913787430078,49.15150660461618,842,jakewins,23,0.8260869565217391,20,false,true
323118,neo4j/community,java,592,1339155658,1339155760,1339155760,1,1,false,false,false,20,2,0,12,41,106365,333,0,29,602.6700512386593,16.057913787430078,49.15150660461618,842,peterneubauer,33,0.696969696969697,186,false,false
322369,neo4j/community,java,589,1339050095,1339635201,1339635201,9751,9751,false,false,false,21,5,0,77,41,106365,1625,990,148,602.6700512386593,16.057913787430078,49.15150660461618,420,jakewins,22,0.8181818181818182,10,false,true
322366,neo4j/community,java,588,1339049063,1339049073,1339049073,0,0,false,false,false,21,1,0,3,41,102039,25,0,20,570.4583541587041,15.209870735699095,47.717049363478665,840,systay,78,0.8205128205128205,26,false,true
322356,neo4j/community,java,587,1339045947,1339046620,1339046620,11,11,false,false,false,21,1,0,3,41,106365,31,0,56,602.6700512386593,16.057913787430078,49.15150660461618,840,systay,77,0.8181818181818182,26,false,true
321938,neo4j/community,java,586,1338967262,1338968787,1338968787,25,25,false,false,false,21,2,0,35,41,106365,1228,0,266,602.5478305833686,16.057913787430078,49.15150660461618,840,systay,76,0.8157894736842105,26,false,true
321622,neo4j/community,java,585,1338900739,,1339050117,2489,,false,false,false,21,6,0,77,41,106365,1625,990,0,602.6700512386593,16.057913787430078,49.15150660461618,840,jakewins,21,0.8571428571428571,20,false,true
321588,neo4j/community,java,584,1338898107,1339410544,1339410544,8540,8540,false,false,false,21,1,0,1,41,106365,0,0,1,602.5478305833686,16.057913787430078,49.15150660461618,420,nawroth,25,0.84,24,false,true
321553,neo4j/community,java,583,1338890640,1338891687,1338891687,17,17,false,false,false,21,2,0,3,40,106365,25,0,80,602.5478305833686,16.057913787430078,49.15150660461618,840,systay,75,0.8133333333333334,26,false,true
320354,neo4j/community,java,580,1338550322,1339632911,1339632911,18043,18043,false,false,false,20,6,0,29,40,106365,2447,595,228,602.5478305833686,16.057913787430078,49.15150660461618,828,jakewins,20,0.85,20,false,true
320279,neo4j/community,java,579,1338539764,1339739458,1339739458,19994,19994,false,false,false,20,2,2,2,40,106365,14,63,2,602.5478305833686,16.057913787430078,49.15150660461618,828,digitalstain,15,0.8666666666666667,14,false,true
320079,neo4j/community,java,578,1338495727,,1338540643,748,,false,false,false,20,11,0,146,40,106365,7214,1535,0,602.5478305833686,16.057913787430078,49.15150660461618,828,peterneubauer,32,0.71875,180,false,false
320009,neo4j/community,java,577,1338486160,1338528492,1338528492,705,705,false,false,false,20,1,0,4,40,106365,33,0,58,573.2618812579325,15.390400977765243,47.39340948620317,828,systay,74,0.8108108108108109,24,false,true
394792,neo4j/community,java,575,1338375571,1338489007,1338489007,1890,1890,false,false,false,20,3,0,182,40,106365,0,4198,368,573.2618812579325,15.390400977765243,47.39340948620317,828,simpsonjulian,1,1.0,44,true,true
504953,neo4j/community,java,574,1338361787,1338364805,1338364805,50,50,false,false,false,20,1,0,2,40,104214,34,0,30,580.3922697526243,15.544936380908515,48.22768533978161,414,systay,73,0.8082191780821918,12,false,true
318829,neo4j/community,java,572,1338277422,1338791249,1338791249,8563,8563,false,false,false,20,3,0,3,40,106365,0,0,3,602.5478305833686,16.057913787430078,49.15150660461618,826,jakewins,19,0.8421052631578947,18,false,true
318706,neo4j/community,java,570,1338241933,,1338357397,1924,,false,false,false,20,3,0,10,40,104214,288,0,0,580.3922697526243,15.544936380908515,48.22768533978161,826,peterneubauer,31,0.7419354838709677,180,false,false
318621,neo4j/community,java,568,1338226957,1338228700,1338228700,29,29,false,false,false,20,1,0,2,40,104214,22,0,31,580.3922697526243,15.544936380908515,48.22768533978161,826,systay,72,0.8055555555555556,24,false,true
318477,neo4j/community,java,566,1338196804,1338371465,1338371465,2911,2911,false,false,false,20,1,0,127,40,104214,6606,1535,56,580.3922697526243,15.544936380908515,48.22768533978161,822,tinwelint,24,0.9166666666666666,20,false,false
318444,neo4j/community,java,565,1338189301,,1338190605,21,,false,false,false,20,2,0,121,40,104214,6316,1170,0,580.3922697526243,15.544936380908515,48.22768533978161,822,tinwelint,23,0.9565217391304348,20,false,false
318439,neo4j/community,java,564,1338188545,1338274971,1338274971,1440,1440,false,false,false,20,1,0,3,40,104214,35,0,33,580.3922697526243,15.544936380908515,48.22768533978161,822,systay,71,0.8028169014084507,24,false,true
318400,neo4j/community,java,562,1338175248,1338540205,1338540205,6082,6082,false,false,false,20,2,0,13,40,104214,848,0,78,580.3922697526243,15.544936380908515,48.22768533978161,820,systay,70,0.8,24,false,true
317136,neo4j/community,java,556,1337853134,1337855339,1337855340,36,36,false,false,false,20,2,0,7,40,104201,130,0,73,580.4646788418537,15.546875749752882,48.233702171764186,407,systay,69,0.7971014492753623,12,false,true
316567,neo4j/community,java,552,1337770793,1337774673,1337774673,64,64,false,false,false,20,2,0,7,40,104282,153,276,42,579.3041943959648,15.52521048694885,48.474329222684645,810,systay,68,0.7941176470588235,24,false,true
316530,neo4j/community,java,550,1337765712,1337771722,1337771722,100,100,false,false,false,20,4,1,4,40,103971,49,0,25,578.7671562262555,15.533177520654798,48.31154841253811,405,peterneubauer,30,0.7333333333333333,90,false,false
316514,neo4j/community,java,549,1337762759,1337763518,1337763518,12,12,false,false,false,20,1,0,56,40,103971,1107,45,55,578.7671562262555,15.533177520654798,48.31154841253811,405,tinwelint,22,0.9545454545454546,10,false,false
133272,neo4j/community,java,548,1337760540,1337769280,1337769280,145,145,false,false,false,20,1,0,5,40,103971,545,292,14,578.7671562262555,15.533177520654798,48.31154841253811,810,digitalstain,14,0.8571428571428571,14,false,true
132150,neo4j/community,java,547,1337693064,1337753364,1337753364,1005,1005,false,false,false,20,9,0,3,39,103865,154,187,3,578.0291724835123,15.5105184614644,48.216434795166805,804,pablopareja,0,0,24,false,false
131680,neo4j/community,java,545,1337668163,1337689318,1337689318,352,352,false,false,false,20,1,0,5,40,103865,36,0,65,578.0291724835123,15.5105184614644,48.216434795166805,804,systay,67,0.7910447761194029,24,false,true
131274,neo4j/community,java,544,1337632763,1337676474,1337676474,728,728,false,false,false,20,4,0,6,39,103865,22,0,4,577.191546719299,15.500890579117124,48.216434795166805,804,jakewins,18,0.8333333333333334,18,false,true
130718,neo4j/community,java,542,1337602837,1337665250,1337665250,1040,1040,false,false,false,20,1,0,1,39,103865,2,0,8,577.191546719299,15.500890579117124,48.216434795166805,804,digitalstain,13,0.8461538461538461,14,false,true
130447,neo4j/community,java,541,1337583950,,1337665171,1353,,false,false,false,20,1,0,1,39,103842,2,0,0,578.7542612815623,15.542843935979661,48.25600431424664,802,jakewins,17,0.8823529411764706,16,false,true
130392,neo4j/community,java,540,1337577453,1337581070,1337581070,60,60,false,false,false,20,1,0,1,39,103856,75,0,3,577.2415652441842,15.502233862270836,48.220613156678475,802,digitalstain,12,0.8333333333333334,14,false,true
130390,neo4j/community,java,539,1337577179,1337580948,1337580948,62,62,false,false,false,20,1,0,5,39,103856,531,292,5,577.2415652441842,15.502233862270836,48.220613156678475,802,digitalstain,11,0.8181818181818182,14,false,true
129614,neo4j/community,java,538,1337492680,1337499238,1337499238,109,109,false,false,false,20,1,0,3,39,103842,8,0,50,577.3193890718592,15.50432387665877,48.22711426975597,796,systay,66,0.7878787878787878,24,false,true
129611,neo4j/community,java,537,1337491665,1337498567,1337498567,115,115,false,false,false,20,1,0,4,39,103842,16,0,52,577.3193890718592,15.50432387665877,48.22711426975597,796,systay,65,0.7846153846153846,24,false,true
129484,neo4j/community,java,535,1337464035,,1337671414,3456,,false,false,false,20,1,0,2,39,103842,4,119,0,577.3193890718592,15.50432387665877,48.22711426975597,398,apcj,2,0.5,7,false,true
128096,neo4j/community,java,533,1337327587,1337327641,1337327641,0,0,false,false,false,20,1,0,1,39,103842,22,0,11,577.3193890718592,15.50432387665877,48.22711426975597,398,systay,64,0.78125,12,false,true
127399,neo4j/community,java,532,1337266805,1337327734,1337327734,1015,1015,false,false,false,20,1,0,3,39,103842,119,0,32,577.3193890718592,15.50432387665877,48.22711426975597,796,systay,63,0.7777777777777778,24,false,true
127024,neo4j/community,java,530,1337243852,1337246155,1337246156,38,38,false,false,false,20,1,0,7,39,103681,241,193,6,576.7401934780721,15.451239860726652,48.17661866687242,796,systay,62,0.7741935483870968,24,false,true
125779,neo4j/community,java,529,1337163453,,1337246205,1379,,false,false,false,20,3,0,17,40,103593,326,4,0,575.1933045669109,15.387140057725908,48.140318361279235,792,systay,61,0.7868852459016393,24,false,true
125689,neo4j/community,java,528,1337155933,1337160821,1337160822,81,81,false,false,false,20,2,0,4,40,103593,16,0,69,575.1933045669109,15.387140057725908,48.140318361279235,790,systay,60,0.7833333333333333,24,false,true
125568,neo4j/community,java,527,1337146729,1337167764,1337167764,350,350,false,false,false,20,5,0,9,40,103593,482,287,27,575.1933045669109,15.387140057725908,48.140318361279235,790,jakewins,16,0.875,16,false,true
124560,neo4j/community,java,525,1337083946,1337160004,1337160004,1267,1267,false,false,false,20,2,0,4,40,103593,21,0,75,575.1933045669109,15.387140057725908,48.140318361279235,790,systay,59,0.7796610169491526,24,false,true
123701,neo4j/community,java,522,1337017370,,1337024125,112,,false,false,false,20,2,0,1,40,103593,0,6,0,575.1933045669109,15.387140057725908,48.140318361279235,390,jotomo,1,0.0,1,false,false
123699,neo4j/community,java,521,1337017333,,1337024113,113,,false,false,false,20,1,0,2,40,103593,0,2,0,575.1933045669109,15.387140057725908,48.140318361279235,780,jotomo,0,0,2,false,false
122274,neo4j/community,java,518,1336898801,1336941019,1336941020,703,703,false,false,false,21,1,0,2,41,103593,8,0,45,575.1933045669109,15.387140057725908,48.140318361279235,776,systay,58,0.7758620689655172,24,false,true
122272,neo4j/community,java,517,1336898030,1336941019,1336941019,716,716,false,false,false,21,2,0,29,41,103593,1516,0,154,575.1933045669109,15.387140057725908,48.140318361279235,776,systay,57,0.7719298245614035,24,false,true
35884,neo4j/community,java,516,1336831926,1336856438,1336856438,408,408,false,false,false,21,1,2,2,41,103593,38,0,20,575.1933045669109,15.387140057725908,48.140318361279235,774,systay,56,0.7678571428571429,24,false,true
121789,neo4j/community,java,515,1336829944,1336849761,1336849761,330,330,false,false,false,21,1,0,5,41,103593,121,0,32,575.1933045669109,15.387140057725908,48.140318361279235,774,systay,55,0.7636363636363637,24,false,true
121604,neo4j/community,java,513,1336808685,1336815501,1336815501,113,113,false,false,false,20,1,0,3,41,103593,69,0,24,575.1353855955517,15.387140057725908,48.140318361279235,774,systay,54,0.7592592592592593,24,false,true
120855,neo4j/community,java,511,1336743917,1336825906,1336825906,1366,1366,false,false,false,20,3,0,10,41,103593,46,69,64,575.1353855955517,15.387140057725908,48.140318361279235,774,nawroth,24,0.8333333333333334,46,false,true
120631,neo4j/community,java,510,1336735666,1337582122,1337582122,14107,14107,false,false,false,20,11,0,18,41,103593,63,478,30,575.1353855955517,15.387140057725908,48.140318361279235,774,peterneubauer,29,0.7241379310344828,178,false,false
120453,neo4j/community,java,509,1336724056,1336825933,1336825933,1697,1697,false,false,false,19,1,0,1,41,103593,0,0,12,575.1353855955517,15.387140057725908,48.140318361279235,774,nawroth,23,0.8260869565217391,46,false,true
