pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,num_participants,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
975016,jenkinsci/jenkins,java,696,1360189338,1360191922,1360191923,43,43,github,false,false,16,4,1,1,4,33,79624,35,107,17,282.3018185471717,9.268562242539938,28.797849894504168,2067,johnou,0,0,4,false,false
975017,jenkinsci/jenkins,java,694,1360182055,1360189723,1360189723,127,127,github,false,false,16,1,4,2,3,33,79624,29,2,8,282.3018185471717,9.268562242539938,28.797849894504168,2067,recampbell,17,0.8823529411764706,6,false,false
975018,jenkinsci/jenkins,java,693,1360147157,1360172682,1360172682,425,425,github,false,false,16,1,0,0,20,33,79566,0,0,12,282.3190810145037,9.250182238644646,28.743433124701504,2066,albers,7,0.8571428571428571,0,false,false
961732,jenkinsci/jenkins,java,692,1360107672,1360167896,1360167896,1003,1003,github,false,false,16,2,1,3,5,33,79566,185,32,5,282.3190810145037,9.250182238644646,28.743433124701504,2066,recampbell,16,0.875,6,false,false
957917,jenkinsci/jenkins,java,691,1360020976,1361091188,1361091188,17836,17836,github,false,false,16,3,6,3,2,33,79566,5,50,5,282.3190810145037,9.250182238644646,28.743433124701504,2066,fredg02,19,0.631578947368421,1,false,true
947884,jenkinsci/jenkins,java,690,1359666806,1362554645,1362554645,48130,48130,github,false,false,16,1,5,2,3,33,79529,55,0,14,281.9600397339335,9.21676369626174,28.70650957512354,2065,recampbell,15,0.8666666666666667,6,false,false
944973,jenkinsci/jenkins,java,689,1359656318,1359753272,1359753272,1615,1615,github,false,false,15,1,0,1,1,33,79519,2,0,0,281.66853204894426,9.205347149737797,28.71011959405928,2065,justinsb,1,0.0,8,false,false
944975,jenkinsci/jenkins,java,688,1359656315,1360190100,1360190100,8896,8896,commits_in_master,false,true,15,3,6,2,3,33,79519,22,46,8,281.66853204894426,9.205347149737797,28.71011959405928,2065,tsartarzan,0,0,0,false,false
944750,jenkinsci/jenkins,java,687,1359652551,1362312319,1362312319,44329,44329,github,false,false,15,1,0,0,1,32,79519,0,0,0,281.66853204894426,9.205347149737797,28.71011959405928,2065,evernat,4,0.75,0,false,false
944234,jenkinsci/jenkins,java,686,1359644479,1359645038,1359645038,9,9,github,false,false,15,1,0,2,1,32,79519,2,0,1,281.66853204894426,9.205347149737797,28.71011959405928,2065,vkravets,2,0.0,1,false,false
941622,jenkinsci/jenkins,java,685,1359587042,,1360774315,19787,,unknown,false,false,15,1,0,1,1,32,79519,2,0,0,281.66853204894426,9.205347149737797,28.71011959405928,2065,sureshreddygithub,0,0,0,false,false
939215,jenkinsci/jenkins,java,684,1359546029,,1373867386,238749,,unknown,false,false,15,1,2,2,1,32,79519,10,0,0,281.5176247186207,9.205347149737797,28.71011959405928,2065,lvotypko,28,0.5,0,false,false
939114,jenkinsci/jenkins,java,683,1359543306,1361972449,1361972449,40485,40485,github,false,false,15,3,2,1,2,32,79519,10,10,0,281.5176247186207,9.205347149737797,28.71011959405928,2065,lvotypko,27,0.48148148148148145,0,false,false
935995,jenkinsci/jenkins,java,682,1359475861,,1362115764,43998,,unknown,false,false,15,2,13,4,5,32,79516,59,84,0,281.5282458876201,9.205694451431158,28.711202776799638,2064,olivergondza,5,0.6,0,false,true
935332,jenkinsci/jenkins,java,681,1359464902,,1363899429,73908,,unknown,false,false,15,1,3,2,2,32,79516,12,148,0,281.5282458876201,9.205694451431158,28.711202776799638,2064,olivergondza,4,0.75,0,false,true
929751,jenkinsci/jenkins,java,680,1359293461,1359294129,1359294129,11,11,commits_in_master,false,false,15,4,1,1,3,31,79518,0,0,0,281.433134636183,9.19288714504892,28.710480645891497,2063,evernat,3,1.0,0,false,false
929746,jenkinsci/jenkins,java,679,1359293230,1359393533,1359393533,1671,1671,github,false,false,15,1,0,0,2,31,79518,0,0,0,281.433134636183,9.19288714504892,28.710480645891497,2063,evernat,2,1.0,0,false,false
928932,jenkinsci/jenkins,java,678,1359248015,1359389788,1359389788,2362,2362,github,false,false,15,1,0,0,0,31,79518,0,0,0,281.35768002213337,9.180311376040645,28.69790487688322,2063,jamescmartinez,0,0,2,false,false
924281,jenkinsci/jenkins,java,675,1358951030,1363149237,1363149237,69970,69970,github,false,false,15,3,14,3,2,29,79468,15,67,20,281.0565258972165,9.173503800271806,28.577540645291187,2060,aleksas,0,0,0,false,false
921238,jenkinsci/jenkins,java,674,1358425611,1367851791,1367851791,157163,157163,merged_in_comments,false,true,15,1,28,19,1,28,79237,0,0,0,277.71117028660854,8.960460390978962,28.257001148453377,2057,gavingray,0,0,2,false,false
919179,jenkinsci/jenkins,java,673,1358277627,1359032169,1359032169,12575,12575,github,false,false,16,1,1,1,1,30,79232,38,0,1,277.04715266558964,8.961025848142166,28.258784329563813,2057,denebolar,0,0,0,false,false
918602,jenkinsci/jenkins,java,671,1358262284,1358275652,1358275652,222,222,github,false,false,16,1,1,2,2,29,79220,17,129,13,276.1423882857864,8.911890936632163,28.23781873264327,2056,olivergondza,3,0.6666666666666666,0,false,true
916801,jenkinsci/jenkins,java,670,1358198040,1358198289,1358198289,4,4,github,false,false,16,1,0,0,1,29,79218,0,0,0,276.1493599939407,8.912115933247495,28.23853164684794,4110,olivierlemasle,1,1.0,0,false,false
824887,jenkinsci/jenkins,java,668,1357327797,1358611502,1358611502,21395,21395,github,false,false,15,6,0,0,14,28,78513,852,419,42,277.16429126386714,9.017614917274846,28.453886617502835,2049,kutzi,15,0.5333333333333333,5,false,true
974138,jenkinsci/jenkins,java,667,1357246677,1361989324,1361989325,79044,79044,github,false,false,15,14,4,2,4,28,79218,0,2,168,276.1114898129213,8.912115933247495,28.23853164684794,2049,jglick,8,1.0,4,false,true
909480,jenkinsci/jenkins,java,666,1357218951,,1359978558,45993,,unknown,false,false,15,1,0,0,35,27,78473,2,0,0,277.13990799383225,9.00946822473972,28.455647165267035,2049,albers,6,1.0,0,false,false
974139,jenkinsci/jenkins,java,665,1357218350,,1369048699,197232,,unknown,false,false,15,1,8,2,2,27,78473,82,0,0,277.13990799383225,9.00946822473972,28.455647165267035,2049,hanabishi,0,0,0,false,false
776116,jenkinsci/jenkins,java,664,1357142382,1357151371,1357151372,149,149,github,false,false,14,1,0,0,1,27,78456,0,0,0,276.30773936983786,8.998674416233303,28.385337004180688,2047,andreyev,1,0.0,0,false,false
775067,jenkinsci/jenkins,java,662,1357125692,,1357139435,229,,unknown,false,false,14,1,1,2,1,27,78456,0,0,0,276.30773936983786,8.998674416233303,28.385337004180688,2047,andreyev,0,0,0,false,false
776113,jenkinsci/jenkins,java,661,1356870454,1356941637,1356941637,1186,1186,github,false,false,14,2,0,0,6,27,78438,0,0,2,276.345648792677,9.00073943751753,28.39185088859991,2044,albers,5,1.0,0,false,false
768220,jenkinsci/jenkins,java,660,1356699150,1358681214,1358681214,33034,33034,github,false,false,14,1,0,0,2,27,78438,12,75,2,276.345648792677,9.00073943751753,28.39185088859991,2038,larshvile,0,0,1,false,false
768067,jenkinsci/jenkins,java,659,1356695848,,1362382052,94770,,unknown,false,false,14,1,2,2,1,27,78438,6,0,0,276.345648792677,9.00073943751753,28.39185088859991,2037,vkravets,1,0.0,1,false,false
765328,jenkinsci/jenkins,java,658,1356619945,,1356694918,1249,,unknown,false,false,14,3,2,2,3,27,78434,105,0,0,276.3597419486447,9.001198459851594,28.39329882448938,2033,vkravets,0,0,1,false,false
776106,jenkinsci/jenkins,java,657,1356269805,1365686489,1365686489,157004,157004,github,false,false,14,1,0,0,1,29,78430,4,0,0,276.3738365421395,9.001657529006758,28.394746908070893,2025,ssogabe,5,0.4,7,false,true
767360,jenkinsci/jenkins,java,656,1356239219,1356672145,1356672145,7215,7215,github,false,false,14,1,0,0,1,29,78430,8,0,4,276.3738365421395,9.001657529006758,28.394746908070893,2025,ssogabe,4,0.25,7,false,true
776107,jenkinsci/jenkins,java,655,1356119368,1356309202,1356309202,3163,3163,merged_in_comments,false,false,14,1,1,1,1,30,78430,6,0,0,276.3738365421395,9.001657529006758,28.394746908070893,2024,vjuranek,19,0.47368421052631576,6,false,true
776108,jenkinsci/jenkins,java,654,1356108948,1356110696,1356110697,29,29,github,false,false,14,3,1,1,9,30,78353,130,27,29,276.37742013707197,8.984978239505827,28.39712582798361,2024,imod,8,0.375,3,false,true
776109,jenkinsci/jenkins,java,653,1355995514,1355995808,1355995808,4,4,github,false,false,14,2,0,0,38,31,78353,0,0,0,276.37742013707197,8.984978239505827,28.39712582798361,2021,albers,4,1.0,0,false,false
776111,jenkinsci/jenkins,java,652,1355903073,1355903442,1355903443,6,6,github,false,false,14,1,0,0,1,32,78341,0,0,0,276.4197546623097,8.986354527003739,28.4014756002604,2019,aabeling,0,0,1,false,false
776112,jenkinsci/jenkins,java,651,1355851961,1355857007,1355857007,84,84,github,false,false,14,1,0,2,2,33,78341,0,0,1,276.4197546623097,8.986354527003739,28.4014756002604,2016,albers,3,1.0,0,false,false
756703,jenkinsci/jenkins,java,650,1355737963,1358275959,1358275959,42299,42299,github,false,false,14,1,1,1,1,36,78341,9,0,0,276.4197546623097,8.986354527003739,28.4014756002604,2014,vjuranek,18,0.4444444444444444,6,false,true
750806,jenkinsci/jenkins,java,647,1355478920,1362313780,1362313780,113914,113914,github,false,false,14,1,0,0,1,40,78341,6,0,0,276.4197546623097,8.986354527003739,28.4014756002604,2010,ndeloof,10,0.7,37,false,true
747719,jenkinsci/jenkins,java,646,1355400953,1355737777,1355737777,5613,5613,commits_in_master,false,false,14,37,0,1,40,40,78131,438,2,1359,277.16271390357224,9.010507992986138,28.477812903968974,2006,vjuranek,17,0.47058823529411764,6,false,true
737584,jenkinsci/jenkins,java,645,1355057796,1371325984,1371325984,271196,271196,github,false,false,14,3,3,3,2,44,78179,16,41,2,276.9925427544481,9.004975760754167,28.46032822113355,1993,thesam,0,0,0,false,false
731443,jenkinsci/jenkins,java,644,1355000323,,1357246892,37442,,unknown,false,false,14,2,3,3,3,45,78670,22,62,0,277.29757213677385,9.01232998601754,28.549637727214947,1992,argoyle,0,0,14,false,false
718456,jenkinsci/jenkins,java,643,1354877134,1354882945,1354882945,96,96,github,false,false,14,1,0,0,2,46,78656,2,0,138,277.3469283970708,9.01393409275834,28.55471928397071,1990,Vlatombe,19,0.47368421052631576,4,false,false
889499,jenkinsci/jenkins,java,642,1354808086,1354811501,1354811501,56,56,github,false,false,14,1,0,0,1,47,78646,2,0,0,277.3821936271393,9.015080232942552,28.55835007501971,1987,kraai,1,1.0,0,false,false
692394,jenkinsci/jenkins,java,641,1354795748,,1355071443,4594,,unknown,false,false,14,4,1,3,4,47,78646,59,17,0,277.3821936271393,9.015080232942552,28.55835007501971,1987,vjuranek,16,0.5,6,false,true
691862,jenkinsci/jenkins,java,640,1354792503,,1355008490,3599,,unknown,false,false,14,1,0,1,1,47,78646,3,0,0,277.3821936271393,9.015080232942552,28.55835007501971,1987,slide,5,0.2,1,false,false
671351,jenkinsci/jenkins,java,639,1354710262,1354716372,1354716372,101,101,github,false,false,13,2,0,0,1,48,78625,17,0,6,275.56120826709065,8.992050874403816,28.515103338632752,1983,vjuranek,15,0.4666666666666667,6,false,true
889069,jenkinsci/jenkins,java,638,1354650115,1354714041,1354714041,1065,1065,github,false,false,13,1,0,1,1,48,78624,0,0,1,275.5647130647131,8.992165242165242,28.515466015466018,1980,kraai,0,0,0,false,false
660480,jenkinsci/jenkins,java,637,1354637989,1354654676,1354654676,278,278,github,false,false,13,1,0,0,1,48,78624,4,0,2,275.5647130647131,8.992165242165242,28.515466015466018,1980,vjuranek,14,0.42857142857142855,6,false,true
627060,jenkinsci/jenkins,java,636,1354464957,1354486896,1354486896,365,365,github,false,false,13,1,0,0,5,50,78616,17,0,163,275.59275465554083,8.993080288999694,28.518367762287575,1975,Vlatombe,18,0.4444444444444444,4,false,false
611185,jenkinsci/jenkins,java,635,1354308980,1354362425,1354362425,890,890,github,false,false,13,1,0,0,1,51,78608,27,0,9,275.62080195399955,8.993995522084266,28.521270099735396,3940,krosenvold,0,0,36,false,false
732872,jenkinsci/jenkins,java,634,1354126735,1355008583,1355008583,14697,14697,merged_in_comments,false,false,13,1,0,1,1,53,78539,15,0,0,275.862947070882,9.001897146640523,28.546327302359337,1960,aerickson,2,0.5,6,false,false
776100,jenkinsci/jenkins,java,633,1354116937,1354118798,1354118798,31,31,github,false,false,13,1,0,0,1,53,78539,2,0,0,275.862947070882,9.001897146640523,28.546327302359337,1959,recampbell,14,0.8571428571428571,6,false,false
776101,jenkinsci/jenkins,java,632,1354097266,1354097449,1354097449,3,3,github,false,false,13,2,0,0,2,53,78539,0,0,2,275.862947070882,9.001897146640523,28.546327302359337,3916,albers,2,1.0,0,false,false
776102,jenkinsci/jenkins,java,631,1354095319,1354095470,1354095470,2,2,github,false,false,13,1,0,0,2,53,78539,0,0,0,275.862947070882,9.001897146640523,28.546327302359337,1958,albers,1,1.0,0,false,false
776103,jenkinsci/jenkins,java,630,1354033964,1354035596,1354035596,27,27,github,false,false,13,1,0,0,1,53,78532,0,0,12,275.8875362909387,9.002699536494678,28.54887179748383,1955,albers,0,0,0,false,false
732954,jenkinsci/jenkins,java,629,1354023569,1355009193,1355009194,16427,16427,github,false,false,13,1,2,3,13,53,78532,1249,273,78,275.8875362909387,9.002699536494678,28.54887179748383,1954,olivergondza,2,0.5,0,false,true
607446,jenkinsci/jenkins,java,628,1353855292,1355060965,1355060966,20094,20094,github,false,false,13,8,10,3,12,55,78532,357,0,3,275.8875362909387,9.002699536494678,28.54887179748383,1954,imod,7,0.2857142857142857,3,false,true
521854,jenkinsci/jenkins,java,627,1353503815,1353536271,1353536271,540,540,github,false,false,12,1,0,0,1,57,78496,0,0,0,276.0140644109254,9.006828373420301,28.56196494088871,1953,cliffano,2,1.0,27,false,false
521853,jenkinsci/jenkins,java,626,1353502872,1355117098,1355117098,26903,26903,merged_in_comments,false,false,12,1,1,1,2,57,78496,2,0,0,276.0140644109254,9.006828373420301,28.56196494088871,1953,stephenc,8,0.875,14,false,true
507617,jenkinsci/jenkins,java,625,1353444857,1355117277,1355117277,27873,27873,merged_in_comments,false,false,12,1,3,3,2,57,78496,11,0,0,276.0140644109254,9.006828373420301,28.56196494088871,1953,jlehtnie,0,0,1,false,false
506344,jenkinsci/jenkins,java,624,1353416772,1353416910,1353416910,2,2,github,false,false,12,1,0,0,2,58,78497,1,0,146,276.01054817381555,9.006713632368117,28.561601080296064,1953,Vlatombe,17,0.4117647058823529,4,false,false
482486,jenkinsci/jenkins,java,621,1353098435,1353175286,1353175286,1280,1280,merged_in_comments,false,false,11,4,4,3,4,60,78569,34,15,0,275.46487800532014,8.985732286270666,28.34451246674897,1953,oldelvet,14,0.2857142857142857,2,false,true
483829,jenkinsci/jenkins,java,619,1352950122,1355117382,1355117382,36121,36121,merged_in_comments,false,false,11,3,1,2,1,59,78562,0,0,0,275.47669356686436,8.986532929406074,28.33430920801405,1953,cjbarker,0,0,4,false,false
479697,jenkinsci/jenkins,java,618,1352898599,1352901008,1352901008,40,40,github,false,false,10,1,0,0,1,60,78562,3,0,0,275.47669356686436,8.986532929406074,28.33430920801405,1953,lvotypko,26,0.46153846153846156,0,false,false
461955,jenkinsci/jenkins,java,617,1352815331,1355117828,1355117828,38374,38374,merged_in_comments,false,false,10,2,7,4,4,61,78524,110,0,0,273.90351994294736,8.939941928582344,28.182466507055167,1953,mkochofenough,3,1.0,1,false,false
459846,jenkinsci/jenkins,java,614,1352588264,1354267449,1354267450,27986,27986,github,false,false,10,5,3,4,3,61,78524,94,0,0,273.90351994294736,8.939941928582344,28.182466507055167,1952,mkochofenough,2,1.0,1,false,false
463664,jenkinsci/jenkins,java,613,1352483829,1352568974,1352568974,1419,1419,github,false,false,10,1,0,0,1,61,78524,4,0,1,273.90351994294736,8.939941928582344,28.182466507055167,1951,cjo9900,7,0.14285714285714285,1,false,false
462807,jenkinsci/jenkins,java,612,1352467790,1352548434,1352548434,1344,1344,github,false,false,10,1,3,3,1,61,78524,0,0,30,273.90351994294736,8.939941928582344,28.182466507055167,1951,Vlatombe,16,0.375,4,false,false
454774,jenkinsci/jenkins,java,611,1352349135,1352389218,1352389218,668,668,github,false,false,11,1,0,0,1,60,78419,0,0,126,274.2702661344827,8.951912164143893,28.220201736823984,1951,hiroshi,0,0,11,false,false
454735,jenkinsci/jenkins,java,610,1352282895,1352314507,1352314507,526,526,commit_sha_in_comments,false,false,11,1,2,2,1,60,78417,0,5,0,274.08597625514875,8.939388142877181,28.195416810130457,1951,Vlatombe,15,0.4,4,false,false
454562,jenkinsci/jenkins,java,609,1352231397,1352826917,1352826917,9925,9925,github,false,false,12,1,0,0,2,60,78420,17,46,3,274.07549094618724,8.939046161693446,28.19433817903596,1951,alexkoon,3,0.3333333333333333,1,false,false
454570,jenkinsci/jenkins,java,608,1352212656,1352233701,1352233701,350,350,github,false,false,12,1,0,0,2,60,78420,56,0,128,274.07549094618724,8.939046161693446,28.19433817903596,1951,Vlatombe,14,0.35714285714285715,4,false,false
498537,jenkinsci/jenkins,java,607,1352191504,1353332754,1353332754,19020,19020,github,false,false,13,1,2,2,2,60,78420,8,0,4,274.07549094618724,8.939046161693446,28.19433817903596,1951,arangamani,0,0,3,false,false
461705,jenkinsci/jenkins,java,606,1352104643,1352443976,1352443976,5655,5655,github,false,false,13,44,22,5,78,59,78419,1962,0,124,274.0789859600352,8.93916015251406,28.194697713564317,1951,ndeloof,9,0.6666666666666666,33,false,true
506793,jenkinsci/jenkins,java,604,1351885330,1351886509,1351886509,19,19,github,false,false,13,1,1,1,1,59,78419,0,0,0,274.0789859600352,8.93916015251406,28.194697713564317,1951,mkochofenough,1,1.0,1,false,false
506792,jenkinsci/jenkins,java,603,1351807913,1360261026,1360261026,140885,140885,commits_in_master,false,false,13,2,0,0,4,59,78419,36,4,2,274.0789859600352,8.93916015251406,28.194697713564317,1951,recampbell,13,0.9230769230769231,6,false,false
454351,jenkinsci/jenkins,java,602,1351752285,1351770129,1351770129,297,297,github,false,false,13,1,0,0,1,59,78419,0,0,0,274.0789859600352,8.93916015251406,28.194697713564317,1951,cliffano,1,1.0,27,false,false
454349,jenkinsci/jenkins,java,601,1351744484,1351832164,1351832164,1461,1461,github,false,false,13,1,5,2,0,59,78419,0,0,0,274.0789859600352,8.93916015251406,28.194697713564317,1951,mkochofenough,0,0,1,false,false
506783,jenkinsci/jenkins,java,600,1351584952,1371327151,1371327151,329096,329096,merged_in_comments,false,false,13,4,11,3,6,59,78419,74,133,0,274.0789859600352,8.93916015251406,28.194697713564317,1951,nvrfrgt,0,0,0,false,false
506784,jenkinsci/jenkins,java,599,1351541893,1355401705,1355401705,64330,64330,github,false,false,13,2,1,1,1,59,78412,0,0,0,274.10345355302763,8.939958169667907,28.197214712033873,1951,vjuranek,13,0.38461538461538464,6,false,true
506787,jenkinsci/jenkins,java,598,1351462647,1351579199,1351579199,1942,1942,github,false,false,13,1,0,0,1,60,78401,9,0,0,274.1419114552111,8.941212484534637,28.201170903432356,1951,evernat,1,1.0,0,false,false
506789,jenkinsci/jenkins,java,597,1351190434,1351235438,1351235438,750,750,github,false,false,15,1,0,0,2,59,78179,4,0,3,274.9203750367746,8.966602284500953,28.281251998618558,1948,recampbell,12,0.9166666666666666,6,false,false
506790,jenkinsci/jenkins,java,595,1351171426,1351175128,1351175128,61,61,github,false,false,15,1,1,1,2,59,78170,17,29,5,274.6833823717539,8.954842011001663,28.271715491876677,1948,onemanbucket,2,0.5,2,false,false
454286,jenkinsci/jenkins,java,594,1351159436,1351159606,1351159606,2,2,github,false,false,15,1,0,0,2,59,78173,19,0,0,274.6728410064856,8.954498356209946,28.270630524605682,1948,Vlatombe,13,0.3076923076923077,4,false,false
454289,jenkinsci/jenkins,java,593,1351003618,1351169914,1351169914,2771,2771,commit_sha_in_comments,false,false,15,4,8,2,3,59,78120,25,33,0,274.70558115719405,8.947772657450077,28.238607270865337,1946,onemanbucket,1,1.0,2,false,false
506782,jenkinsci/jenkins,java,592,1350685342,1351564451,1351564451,14591,14591,github,false,false,15,1,0,0,1,59,77996,6,0,1,274.6679316888046,8.949176880865686,28.14246884455613,1946,wwade,0,0,0,false,false
453942,jenkinsci/jenkins,java,591,1350521662,1377525151,1377525151,450058,450058,github,false,false,16,1,0,0,1,59,77996,0,0,0,273.2319606133648,8.923534540232833,28.014257141391866,1945,petere,0,0,20,false,false
454125,jenkinsci/jenkins,java,590,1350468093,1350468937,1350468938,14,14,github,false,false,16,1,0,2,3,60,77978,30,0,0,273.2950319320834,8.925594398420069,28.020723793890586,1945,lvotypko,24,0.4583333333333333,0,false,false
454239,jenkinsci/jenkins,java,589,1350458795,1350458924,1350458924,2,2,github,false,false,15,1,0,0,1,60,77978,0,0,0,273.2950319320834,8.925594398420069,28.020723793890586,1945,Batmat,4,0.5,3,false,false
454310,jenkinsci/jenkins,java,588,1350380735,1351364193,1351364193,16390,16390,github,false,false,15,17,11,2,113,59,77978,594,0,30,273.2950319320834,8.925594398420069,28.020723793890586,1945,ndeloof,8,0.625,33,false,true
506777,jenkinsci/jenkins,java,587,1350327403,,1376999428,444533,,unknown,false,false,15,6,0,1,9,59,77978,35,70,0,273.2950319320834,8.925594398420069,28.020723793890586,1945,maddingo,0,0,0,false,false
506778,jenkinsci/jenkins,java,586,1350037181,1357248052,1357248052,120121,120121,github,false,false,15,2,3,2,3,61,77925,33,0,6,272.864934231633,8.905999358357395,27.98845043310876,1943,HedAurabesh,1,0.0,0,false,false
506781,jenkinsci/jenkins,java,585,1349910246,1349966555,1349966555,938,938,github,false,false,15,2,0,0,3,62,77919,5,18,128,272.6677703769299,8.893851307126631,27.900768747032174,1938,oldelvet,13,0.23076923076923078,2,false,true
506780,jenkinsci/jenkins,java,584,1349776091,1367922999,1367922999,302448,302448,github,false,true,15,3,6,3,6,65,77810,646,852,124,272.50996015936255,8.85490296877008,27.837038941010153,1931,olivergondza,1,0.0,0,false,true
451044,jenkinsci/jenkins,java,583,1349125826,,1352734848,60090,,unknown,false,false,16,1,1,2,2,67,77786,2661,674,0,271.70699097523976,8.83192348237472,27.768493045020954,1921,pjdarton,0,0,0,false,false
450767,jenkinsci/jenkins,java,582,1349119014,1353164129,1353164129,67358,67358,github,false,false,16,6,4,2,2,67,77786,4,0,232,271.70699097523976,8.83192348237472,27.768493045020954,1921,molekamp,1,0.0,0,false,true
449788,jenkinsci/jenkins,java,581,1349096081,1349096822,1349096823,12,12,github,false,false,16,1,0,0,1,68,77770,2,0,1,271.76289057477175,8.833740516908833,27.774205992027774,1921,mpapo,1,1.0,3,false,false
440061,jenkinsci/jenkins,java,579,1348687926,1348690769,1348690769,47,47,github,false,false,17,1,0,1,1,71,77726,4,0,0,271.91673313949,8.838741219154466,27.78992872397911,1916,JoelJ,1,0.0,8,false,false
439851,jenkinsci/jenkins,java,578,1348682361,1348724394,1348724394,700,700,github,false,false,17,1,0,0,2,71,77726,2,0,0,271.91673313949,8.838741219154466,27.78992872397911,1916,lvotypko,22,0.45454545454545453,0,false,false
437291,jenkinsci/jenkins,java,577,1348600233,1357149591,1357149591,142429,142429,github,false,false,17,11,2,1,7,70,77726,69,134,151,271.91673313949,8.838741219154466,27.78992872397911,1915,jglick,7,1.0,3,false,true
431833,jenkinsci/jenkins,java,575,1348419567,1348516353,1348516353,1613,1613,commit_sha_in_comments,false,false,15,1,6,2,1,73,76744,0,13,0,270.9788387365787,8.652142187011362,26.99885333055353,1912,molekamp,0,0,0,false,true
431509,jenkinsci/jenkins,java,574,1348403382,1378273021,1378273021,497827,497827,commit_sha_in_comments,false,false,15,1,3,3,2,73,76744,33,107,0,270.9788387365787,8.652142187011362,26.99885333055353,1910,usultis,0,0,0,false,false
429019,jenkinsci/jenkins,java,573,1348248394,1348493020,1348493020,4077,4077,github,false,false,14,60,1,2,62,73,76744,3791,660,64,270.9788387365787,8.652142187011362,26.99885333055353,1910,kohsuke,0,0,357,true,true
454238,jenkinsci/jenkins,java,572,1348241822,1348242062,1348242062,4,4,github,false,false,14,1,0,1,1,73,76744,0,0,0,270.9788387365787,8.652142187011362,26.99885333055353,1910,alfonsocora,0,0,4,false,false
423168,jenkinsci/jenkins,java,570,1348006389,1348179028,1348179028,2877,2877,github,false,false,14,14,0,0,37,75,76437,575,0,133,271.4784724675223,8.660727134764578,26.963381608383372,1909,jglick,6,1.0,3,false,true
420460,jenkinsci/jenkins,java,569,1347908035,1347910553,1347910553,41,41,github,false,false,14,2,0,1,1,74,76441,0,0,0,271.46426655852224,8.660273936761685,26.961970670190084,1907,Batmat,3,0.3333333333333333,3,false,false
420350,jenkinsci/jenkins,java,568,1347905609,1347905897,1347905897,4,4,github,false,false,14,1,0,0,1,74,76441,2,0,0,271.46426655852224,8.660273936761685,26.961970670190084,1907,jeffmaury,0,0,2,false,false
417401,jenkinsci/jenkins,java,567,1347768276,1348179179,1348179179,6848,6848,github,false,false,14,1,0,1,5,73,76441,0,0,4,271.46426655852224,8.660273936761685,26.961970670190084,1906,comutt,0,0,3,false,false
410236,jenkinsci/jenkins,java,566,1347649975,1347652696,1347652696,45,45,github,false,false,14,15,0,0,9,72,76248,278,167,18,270.64316441086976,8.642849648515371,26.88595110691428,1906,jglick,5,1.0,3,false,true
404929,jenkinsci/jenkins,java,565,1347575222,1347652890,1347652890,1294,1294,github,false,false,14,3,2,1,1,72,76244,31,0,15,270.6573632023503,8.643303079586591,26.88736162845601,1905,aerickson,1,0.0,5,false,false
415240,jenkinsci/jenkins,java,564,1347451601,1347453271,1347453271,27,27,github,false,false,14,1,0,0,1,72,76172,11,0,12,270.7556582471249,8.651472982198182,26.912776348264455,3802,wolfgarnet,4,0.25,4,false,false
367620,jenkinsci/jenkins,java,563,1347358258,,1369496650,368973,,unknown,false,false,14,5,2,3,3,73,76132,11115,1406,0,270.2148899280197,8.62974833184469,26.834970840119794,1900,IanKemp,1,1.0,0,false,false
366199,jenkinsci/jenkins,java,562,1347301438,1347304163,1347304163,45,45,github,false,false,14,1,0,2,1,71,76049,16,0,0,270.57554997435864,8.639166852950073,26.864258570132414,1900,mpapo,0,0,3,false,false
358338,jenkinsci/jenkins,java,559,1346949590,1347305601,1347305601,5933,5933,github,false,false,14,7,0,0,2,70,75986,150,0,138,270.5498381280762,8.646329587029191,26.873371410522992,1895,jglick,4,1.0,2,false,true
357663,jenkinsci/jenkins,java,558,1346932343,1347358420,1347358420,7101,7101,github,false,false,14,7,11,3,1,69,75968,85,0,21,270.61394271272115,8.648378264532434,26.87973883740522,1893,ndeloof,7,0.5714285714285714,32,false,true
357122,jenkinsci/jenkins,java,557,1346914741,,1347026346,1860,,unknown,false,true,14,1,1,1,1,69,75968,0,0,0,270.61394271272115,8.648378264532434,26.87973883740522,1893,schendel,0,0,0,false,false
354060,jenkinsci/jenkins,java,556,1346799830,1347401681,1347401681,10030,10030,github,false,false,14,2,0,0,9,70,75950,0,0,0,269.1639236339697,8.571428571428571,26.7412771560237,1893,fredg02,18,0.6111111111111112,1,false,true
352908,jenkinsci/jenkins,java,555,1346765999,1346939907,1346939907,2898,2898,merged_in_comments,false,false,14,1,0,1,1,70,75950,0,0,0,269.1639236339697,8.571428571428571,26.7412771560237,1892,gcoutant,0,0,1,false,false
352560,jenkinsci/jenkins,java,554,1346757526,,1346775970,307,,unknown,false,false,14,1,0,1,1,70,75950,0,0,0,269.1639236339697,8.571428571428571,26.7412771560237,3784,CIPO-GIT,0,0,0,false,false
