pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,git_merged,conflict,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
677280,vert-x/vert.x,java,260,1341340990,1341342363,1341342363,22,22,false,false,3,1,2,1,70,28219,2,0,0,0.0,0.0,0.0,1496,dragonsinth,0,0,0,false,false
677291,vert-x/vert.x,java,259,1341332787,1341493026,1341493026,2670,2670,false,false,3,5,1,3,69,28219,32,0,92,0.0,0.0,0.0,1495,ashi009,1,1.0,0,false,false
677282,vert-x/vert.x,java,258,1341313666,1341492151,1341492151,2974,2974,false,false,3,1,1,1,68,28219,24,0,15,0.0,0.0,0.0,1495,cameronbraid,1,0.0,1,false,false
677833,vert-x/vert.x,java,257,1341311723,,1341312219,8,,false,false,3,1,0,1,68,28219,4,0,0,0.0,0.0,0.0,1495,cameronbraid,0,0,1,false,false
677321,vert-x/vert.x,java,256,1341310174,,1371482311,502868,,false,false,3,250,4,530,67,18449,28060,0,60,563.9330044988889,53.76985202449997,6.612824543335682,1495,tomstrummer,0,0,13,false,false
677274,vert-x/vert.x,java,255,1341295664,1341492036,1341492036,3272,3272,false,false,3,1,0,1,67,28219,4,0,11,0.0,0.0,0.0,1495,sjhorn,6,0.6666666666666666,9,false,false
677277,vert-x/vert.x,java,254,1341275414,1341304139,1341304139,478,478,false,false,3,1,0,1,67,28219,7,0,0,0.0,0.0,0.0,1495,ashi009,0,0,0,false,false
677270,vert-x/vert.x,java,253,1341259504,1341943739,1341943739,11403,11403,false,true,3,24,33,878,66,18057,23263,0,269,561.0012737442544,54.16182090048181,6.645622196378136,1495,pidster,12,0.6666666666666666,6,false,true
209607,vert-x/vert.x,java,251,1341227072,,1342444756,20294,,false,false,3,1,4,1,66,28219,0,0,0,0.0,0.0,0.0,1495,sjhorn,5,0.8,9,false,false
677266,vert-x/vert.x,java,248,1341049621,1341213102,1341213102,2724,2724,false,false,3,3,6,17,65,28123,259,0,51,0.0,0.0,0.0,1495,sjhorn,4,0.75,9,false,false
677268,vert-x/vert.x,java,245,1340903123,1340906335,1340906335,53,53,false,false,3,1,0,1,65,28123,0,0,8,0.0,0.0,0.0,1495,donjaime,0,0,0,false,false
677431,vert-x/vert.x,java,242,1340623860,1340894079,1340894079,4503,4503,false,false,3,72,8,189,65,27310,31857,0,348,0.0,0.0,0.0,1493,sjhorn,2,1.0,9,false,false
256695,vert-x/vert.x,java,241,1340561356,,1345531128,82829,,false,false,3,5,5,10,65,18449,177,0,1,563.9330044988889,53.76985202449997,6.612824543335682,1493,Narigo,4,0.5,0,false,false
677438,vert-x/vert.x,java,240,1340542271,,1341259536,11954,,false,false,3,19,19,1051,65,28446,63043,14945,0,0.0,0.0,0.0,1493,pidster,11,0.7272727272727273,6,false,true
677449,vert-x/vert.x,java,238,1340453965,,1343643228,53154,,false,false,3,7,6,4,65,28446,39,0,0,0.0,0.0,0.0,1493,patoi,0,0,0,false,false
444234,vert-x/vert.x,java,237,1340401858,,1348825788,140398,,false,false,3,1,8,5,65,18449,51,0,0,563.9330044988889,53.76985202449997,6.612824543335682,1493,Narigo,3,0.6666666666666666,0,false,false
677454,vert-x/vert.x,java,236,1340399732,1340426748,1340426748,450,450,false,false,3,1,0,1,65,28446,2,0,2,0.0,0.0,0.0,1493,Narigo,2,0.5,0,false,false
677316,vert-x/vert.x,java,235,1340395082,,1349257781,147711,,false,false,3,6,6,56,65,18449,13608,0,0,563.9330044988889,53.76985202449997,6.612824543335682,1493,nemecec,0,0,1,false,false
677890,vert-x/vert.x,java,233,1340314154,,1340348303,569,,false,false,3,1,4,1,64,28446,13,0,0,0.0,0.0,0.0,1493,aurelienmaury,0,0,7,false,false
444236,vert-x/vert.x,java,229,1340112007,,1348825883,145231,,false,false,3,6,1,11,62,18449,28,0,0,563.9330044988889,53.76985202449997,6.612824543335682,1492,gkorland,0,0,1,false,false
209626,vert-x/vert.x,java,225,1340098292,,1342445374,39118,,false,false,3,2,4,2,61,28442,630,0,0,0.0,0.0,0.0,1491,domistiller,0,0,0,false,false
677456,vert-x/vert.x,java,223,1340093466,1340097871,1340097871,73,73,false,false,3,1,1,1,61,28442,0,0,3,0.0,0.0,0.0,1491,benevans,0,0,0,false,false
677460,vert-x/vert.x,java,214,1339761431,1340004865,1340004865,4057,4057,false,false,3,1,0,2,61,28739,42,0,4,0.0,0.0,0.0,1489,adamhathcock,0,0,1,false,false
677914,vert-x/vert.x,java,213,1339721023,,1340386537,11091,,false,false,3,4,0,6,60,28446,53,0,0,0.0,0.0,0.0,1489,Narigo,1,1.0,0,false,false
677463,vert-x/vert.x,java,212,1339581575,,1340017200,7260,,false,false,3,1,0,2,59,28654,5,0,0,0.0,0.0,0.0,1488,makotan,2,0.0,6,false,false
677307,vert-x/vert.x,java,211,1339581483,,1350021518,174000,,false,false,3,1,3,17,59,18449,75,0,0,563.9330044988889,53.76985202449997,6.612824543335682,2976,makotan,1,0.0,12,false,false
677466,vert-x/vert.x,java,210,1339506989,1339508803,1339508803,30,30,false,false,3,1,1,2,59,27545,18,0,4,0.0,0.0,0.0,1488,bckfnn,0,0,0,false,false
677467,vert-x/vert.x,java,208,1339404777,1339407257,1339407257,41,41,false,false,3,1,0,1,60,27502,0,0,34,0.0,0.0,0.0,1488,thmarx,1,0.0,1,false,false
677469,vert-x/vert.x,java,201,1339150354,,1339550073,6661,,false,false,2,2,1,17,66,27378,2207,0,0,0.0,0.0,0.0,1488,makotan,0,0,6,false,false
677474,vert-x/vert.x,java,183,1338458620,1339400125,1339400125,15691,15691,false,false,1,3,1,2,68,27378,27,0,34,0.0,0.0,0.0,1484,sjhorn,1,1.0,9,false,false
677308,vert-x/vert.x,java,179,1338382629,,1350020060,193957,,false,false,1,6,11,15,68,18449,221,0,0,563.9330044988889,53.76985202449997,6.612824543335682,2968,janm399,0,0,72,false,false
677476,vert-x/vert.x,java,176,1338290771,1338290827,1338290827,0,0,false,false,1,1,0,1,68,27370,2,0,7,0.0,0.0,0.0,1483,sjhorn,0,0,9,false,false
677477,vert-x/vert.x,java,170,1337947515,,1340017270,34495,,false,false,1,3,1,4,71,27370,1201,0,0,0.0,0.0,0.0,1481,jdonnerstag,0,0,1,false,false
677484,vert-x/vert.x,java,168,1337916183,1338289073,1338289073,6214,6214,false,false,1,1,0,1,71,27370,4,0,1,0.0,0.0,0.0,1481,grncdr,0,0,16,false,false
677485,vert-x/vert.x,java,164,1337615967,1338289016,1338289016,11217,11217,false,false,1,2,1,1,75,27335,4,0,16,0.0,0.0,0.0,1480,VladimirTechMan,0,0,2,false,false
677487,vert-x/vert.x,java,153,1337330668,1337489984,1337489984,2655,2655,false,false,1,1,1,13,74,27234,310,0,20,0.0,0.0,0.0,1477,nelsonsilva,4,0.5,6,false,false
444386,vert-x/vert.x,java,150,1337241641,,1348830779,193152,,false,false,1,1,8,1,72,18449,15,0,0,563.9330044988889,53.76985202449997,6.612824543335682,1477,nelsonsilva,3,0.6666666666666666,6,false,false
677489,vert-x/vert.x,java,149,1337218702,1337264348,1337264348,760,760,false,false,1,1,0,1,72,27102,8,0,3,0.0,0.0,0.0,1477,trisberg,0,0,16,false,false
677491,vert-x/vert.x,java,145,1337113226,,1340542322,57151,,false,true,1,78,18,756,75,27102,33697,0,0,0.0,0.0,0.0,1476,pidster,10,0.8,6,false,true
677534,vert-x/vert.x,java,143,1337072439,,1337330006,4292,,false,false,1,29,5,43,75,27331,2167,0,315,0.0,0.0,0.0,1476,nelsonsilva,2,1.0,6,false,false
677541,vert-x/vert.x,java,141,1336987861,1337071496,1337071496,1393,1393,false,false,1,0,0,0,76,27102,0,0,0,0.0,0.0,0.0,1474,nelsonsilva,1,1.0,6,false,false
678062,vert-x/vert.x,java,140,1336973754,1337027624,1337027624,897,897,false,false,1,2,0,2,76,27141,2,0,7,0.0,0.0,0.0,1474,keesun,0,0,37,false,false
677545,vert-x/vert.x,java,135,1336790966,1337261984,1337261984,7850,7850,false,false,1,6,2,7,75,27141,452,0,33,0.0,0.0,0.0,1474,jannehietamaki,1,1.0,32,false,false
677548,vert-x/vert.x,java,133,1336727790,1336757896,1336757896,501,501,false,false,1,5,8,8,75,27084,175,0,18,0.0,0.0,0.0,1472,nelsonsilva,0,0,6,false,false
678075,vert-x/vert.x,java,132,1336716782,,1339407278,44841,,false,false,1,46,8,210,75,27502,10840,0,0,0.0,0.0,0.0,1471,thmarx,0,0,1,false,false
677552,vert-x/vert.x,java,124,1336330677,,1341261396,82178,,false,false,1,6,6,8,73,27034,655,0,0,0.0,0.0,0.0,1469,pidster,9,0.8888888888888888,4,false,true
677556,vert-x/vert.x,java,123,1336285424,,1336642931,5958,,false,false,1,1,1,6,73,27034,1201,0,0,0.0,0.0,0.0,1469,pidster,8,1.0,4,false,true
677558,vert-x/vert.x,java,122,1336233794,1337240479,1337240479,16778,16778,false,false,1,13,8,33,73,27038,788,0,453,0.0,0.0,0.0,1468,pidster,7,1.0,4,false,true
677561,vert-x/vert.x,java,121,1336224917,1336390789,1336390789,2764,2764,false,false,1,2,2,13,73,27038,320,0,136,0.0,0.0,0.0,1468,pidster,6,1.0,4,false,true
677563,vert-x/vert.x,java,119,1336135170,1336282815,1336282815,2460,2460,false,false,1,1,0,4,72,27051,54,0,22,0.0,0.0,0.0,1468,pidster,5,1.0,4,false,true
677565,vert-x/vert.x,java,118,1336134733,1336282763,1336282763,2467,2467,false,false,1,1,0,1,72,27051,24,0,10,0.0,0.0,0.0,1468,pidster,4,1.0,4,false,true
677567,vert-x/vert.x,java,117,1336134671,1336283173,1336283173,2475,2475,false,false,1,1,0,1,72,27051,16,0,9,0.0,0.0,0.0,1468,pidster,3,1.0,4,false,true
677569,vert-x/vert.x,java,108,1335778652,1337261983,1337261983,24722,24722,false,false,1,1,7,5,71,27038,183,0,22,0.0,0.0,0.0,1464,jannehietamaki,0,0,31,false,false
677571,vert-x/vert.x,java,106,1335615162,1335634803,1335634803,327,327,false,false,1,1,0,1,71,27029,0,0,2,0.0,0.0,0.0,1464,pidster,2,1.0,4,false,true
677574,vert-x/vert.x,java,98,1334912742,1334937452,1334937452,411,411,false,false,1,1,0,1,59,26463,0,0,45,0.0,0.0,0.0,1460,challenge,1,1.0,4,false,false
678107,vert-x/vert.x,java,93,1334774620,1334819370,1334819370,745,745,false,false,1,2,6,1,35,26369,4,0,6,0.0,0.0,0.0,1459,challenge,0,0,4,false,false
677581,vert-x/vert.x,java,81,1334468792,1334558526,1334558526,1495,1495,false,false,1,1,1,1,31,26179,0,0,50,0.0,0.0,0.0,1457,jsiebens,2,1.0,0,false,false
677585,vert-x/vert.x,java,80,1334400877,1334401392,1334401392,8,8,false,false,1,1,0,1,26,26180,11,0,13,0.0,0.0,0.0,1457,pidster,1,1.0,3,false,true
677593,vert-x/vert.x,java,69,1333947823,1333953916,1333953916,101,101,false,false,1,1,0,1,27,26175,2,0,5,0.0,0.0,0.0,1455,jsiebens,1,1.0,0,false,false
677596,vert-x/vert.x,java,68,1333786719,1333799031,1333799031,205,205,false,false,1,1,1,7,20,26084,2290,0,50,0.0,0.0,0.0,1454,jsiebens,0,0,0,false,false
677599,vert-x/vert.x,java,67,1333717243,1333726032,1333726032,146,146,false,false,1,1,1,36,11,26084,244,0,258,0.0,0.0,0.0,1453,glaforge,0,0,143,false,false
677604,vert-x/vert.x,java,65,1333118175,1333125101,1333125101,115,115,false,false,1,3,0,19,0,26825,182,0,74,0.0,0.0,0.0,1450,pledbrook,3,0.6666666666666666,97,false,false
677606,vert-x/vert.x,java,63,1332346980,,1332357030,167,,false,false,1,10,0,4,0,26469,131,0,0,0.0,0.0,0.0,1444,antoineroux,1,1.0,0,false,false
677620,vert-x/vert.x,java,61,1332325545,1332326811,1332326811,21,21,false,false,1,1,1,1,0,26469,0,0,50,0.0,0.0,0.0,1444,jim68000,0,0,1,false,false
677628,vert-x/vert.x,java,43,1330893955,1330940980,1330940980,783,783,false,false,1,1,0,1,0,30610,2,0,8,0.0,0.0,0.0,1433,pidster,0,0,3,false,true
677629,vert-x/vert.x,java,42,1330869919,1330871317,1330871317,23,23,false,false,1,1,0,1,0,30621,29,0,7,0.0,0.0,0.0,1433,jkuipers,2,1.0,7,false,false
677635,vert-x/vert.x,java,40,1330768612,1330775539,1330775539,115,115,false,false,1,1,0,1,0,30621,9,0,7,0.0,0.0,0.0,1432,pledbrook,2,0.5,96,false,false
677636,vert-x/vert.x,java,39,1330720550,1330775557,1330775557,916,916,false,false,1,1,0,1,0,30621,13,0,0,0.0,0.0,0.0,1432,jkuipers,0,0,7,false,false
677638,vert-x/vert.x,java,36,1324677503,1325087775,1325087775,6837,6837,false,false,1,3,0,3,16,21160,76,0,33,0.0,0.0,0.0,1374,antoineroux,0,0,0,false,false
677639,vert-x/vert.x,java,35,1324280028,1324310866,1324310866,513,513,false,false,1,5,1,7,20,20580,217,0,0,0.0,0.0,0.0,1371,hansd,0,0,17,false,false
677642,vert-x/vert.x,java,34,1323168929,1323873980,1323873980,11750,11750,false,false,1,4,1,16,16,18967,509,0,44,0.0,0.0,0.0,1356,pledbrook,1,0.0,83,false,false
677644,vert-x/vert.x,java,33,1323107945,,1323168776,1013,,false,false,1,1,0,5,14,18967,72,0,41,0.0,0.0,0.0,1356,pledbrook,0,0,83,false,false
678180,vert-x/vert.x,java,32,1319233887,1320096952,1320096952,14324,14324,false,false,2,0,1,0,4,16232,0,0,0,0.0,0.0,0.0,1322,xarion,1,0.0,2,false,false
678183,vert-x/vert.x,java,30,1318557596,1318575623,1318575623,300,300,false,false,2,1,0,1,4,13971,0,0,21,0.0,0.0,0.0,1312,wolfeidau,0,0,5,false,false
678184,vert-x/vert.x,java,29,1318452912,,1318585089,2202,,false,false,2,1,0,3,4,13971,84,0,0,0.0,0.0,0.0,1311,xarion,0,0,2,false,false
