pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,num_participants,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
962961,puppetlabs/puppet,ruby,1453,1360143105,1360606323,1360606323,7720,7720,fixes_in_commit,false,false,23,1,2,1,3,75,67248,8,2,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,poelzi,1,0.0,34,false,false
962648,puppetlabs/puppet,ruby,1452,1360135607,1360195316,1360195316,995,995,commit_sha_in_comments,false,true,22,1,4,2,3,75,62293,34,195,0,1454.1441253431365,154.27094537106896,270.75273305186784,1386,adaburrows,0,0,42,false,true
961530,puppetlabs/puppet,ruby,1451,1360102416,1360368438,1360368438,4433,4433,github,false,false,22,1,4,2,2,75,67248,35,5,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,pcarlisle,85,0.9294117647058824,1,false,true
961043,puppetlabs/puppet,ruby,1450,1360092446,1360359200,1360359200,4445,4445,github,false,false,22,10,19,2,3,75,62293,310,499,1,1454.1441253431365,154.27094537106896,270.75273305186784,1386,cprice-puppet,89,0.7640449438202247,7,false,true
961035,puppetlabs/puppet,ruby,1449,1360092358,,1360092395,0,,unknown,false,false,22,39,0,0,18,75,67248,412,903,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,cprice-puppet,88,0.7727272727272727,7,false,true
960774,puppetlabs/puppet,ruby,1448,1360088012,1360088149,1360088149,2,2,merged_in_comments,false,false,22,1,1,1,1,74,67248,0,0,0,1267.6659528907924,143.67713537949084,233.9251724958363,2772,jeffmccune,73,0.726027397260274,88,false,true
960440,puppetlabs/puppet,ruby,1447,1360081331,1366127611,1366127611,100831,100831,commit_sha_in_comments,false,false,22,6,2,3,4,74,67248,88,340,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,zaphod42,72,0.7916666666666666,19,false,true
956140,puppetlabs/puppet,ruby,1446,1359989501,1361486378,1361486378,24947,24947,commit_sha_in_comments,false,false,23,7,7,4,4,74,67248,96,432,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,zaphod42,71,0.8028169014084507,19,false,true
956108,puppetlabs/puppet,ruby,1445,1359989083,1359989402,1359989402,5,5,fixes_in_commit,false,false,23,2,1,1,2,74,67248,28,98,0,1267.6659528907924,143.67713537949084,233.9251724958363,1386,zaphod42,70,0.8142857142857143,19,false,true
947505,puppetlabs/puppet,ruby,1444,1359721354,1360085322,1360085322,6066,6066,merged_in_comments,false,false,22,1,4,4,3,74,67248,14,11,0,1267.6659528907924,143.67713537949084,233.9251724958363,1385,dalen,12,0.16666666666666666,15,false,false
946832,puppetlabs/puppet,ruby,1443,1359707433,1360605948,1360605948,14975,14975,merged_in_comments,false,false,22,3,6,4,1,74,67248,13,0,0,1267.6659528907924,143.67713537949084,233.9251724958363,1385,wfarr,1,0.0,103,false,false
956967,puppetlabs/puppet,ruby,1442,1359664872,1360968430,1360968430,21725,21725,github,false,false,22,19,13,2,20,73,67193,591,302,174,1268.7035851948865,143.79474052356645,234.1166490557052,1385,jjulien,2,0.5,0,false,false
942292,puppetlabs/puppet,ruby,1441,1359605998,1360184275,1360184275,9637,9637,github,false,false,22,2,0,0,2,72,67193,4,0,0,1268.7035851948865,143.79474052356645,234.1166490557052,1385,joshcooper,111,0.8648648648648649,3,false,true
942261,puppetlabs/puppet,ruby,1440,1359605233,1364270556,1364270556,77755,77755,github,false,false,22,1,3,3,1,72,67193,55,0,0,1268.7035851948865,143.79474052356645,234.1166490557052,1385,joshcooper,110,0.8636363636363636,3,false,true
942238,puppetlabs/puppet,ruby,1439,1359604163,1360344204,1360344204,12334,12334,github,false,false,22,2,2,2,6,72,67193,208,82,1,1268.7035851948865,143.79474052356645,234.1166490557052,1385,joshcooper,109,0.8623853211009175,3,false,true
940358,puppetlabs/puppet,ruby,1438,1359566579,,1359966271,6661,,unknown,false,false,22,2,6,4,4,72,67172,22,25,0,1264.0832489727861,143.12511165366521,232.90954564401832,1384,poelzi,0,0,33,false,false
945923,puppetlabs/puppet,ruby,1437,1359485880,1359677251,1359677251,3189,3189,commits_in_master,false,false,22,1,4,3,5,72,67193,1669,4,8,1268.7035851948865,143.79474052356645,234.1166490557052,1384,dalen,11,0.18181818181818182,15,false,false
937174,puppetlabs/puppet,ruby,1436,1359468758,1359495110,1359495110,439,439,fixes_in_commit,false,false,23,1,3,3,5,72,67172,6,16,0,1264.0832489727861,143.12511165366521,232.90954564401832,1383,dalen,10,0.2,15,false,false
974535,puppetlabs/puppet,ruby,1435,1359420723,1359421947,1359421947,20,20,github,false,false,23,1,1,1,1,71,67172,2,0,2,1264.0832489727861,143.12511165366521,232.90954564401832,1382,mrwacky42,0,0,9,false,false
933841,puppetlabs/puppet,ruby,1434,1359409188,1360190794,1360190794,13026,13026,github,false,false,23,4,12,5,2,71,62293,0,181,0,1454.1441253431365,154.27094537106896,270.75273305186784,1382,nicklewis,40,0.8,16,false,true
947793,puppetlabs/puppet,ruby,1433,1359335905,1360022186,1360022186,11438,11438,merged_in_comments,false,false,23,3,13,3,2,71,67172,178,0,0,1264.0832489727861,143.12511165366521,232.90954564401832,1382,swills,0,0,11,false,false
926702,puppetlabs/puppet,ruby,1432,1359150680,1359151157,1359151158,7,7,github,false,false,23,1,0,1,3,70,67172,0,0,5,1264.0832489727861,143.12511165366521,232.90954564401832,1382,haus,46,0.8478260869565217,20,false,true
974536,puppetlabs/puppet,ruby,1431,1359150660,1359150665,1359150665,0,0,commits_in_master,false,false,23,1,0,0,3,70,67172,0,0,5,1264.0832489727861,143.12511165366521,232.90954564401832,1382,haus,45,0.8666666666666667,20,false,true
926574,puppetlabs/puppet,ruby,1430,1359146610,1359147504,1359147504,14,14,github,false,false,23,1,0,0,2,70,62293,2,2,12,1454.1441253431365,154.27094537106896,270.75273305186784,1382,jeffweiss,37,0.6486486486486487,7,false,true
935645,puppetlabs/puppet,ruby,1429,1359124661,,1359470008,5755,,unknown,false,false,22,3,4,3,4,70,67172,66,90,0,1264.0832489727861,143.12511165366521,232.90954564401832,1382,raskas,0,0,9,false,false
926128,puppetlabs/puppet,ruby,1428,1359112556,1359136538,1359136539,399,399,github,false,false,22,5,1,1,3,70,62286,63,139,18,1452.2685675753783,154.20800822014576,270.5905018784318,1382,jeffweiss,36,0.6388888888888888,7,false,true
974537,puppetlabs/puppet,ruby,1427,1359072960,1359076659,1359076659,61,61,github,false,false,22,1,0,0,3,70,67171,2,4,6,1264.0574057256852,143.12724241115956,232.8683509252505,1382,hlindberg,13,0.3076923076923077,5,false,true
974538,puppetlabs/puppet,ruby,1426,1359067029,1359071281,1359071281,70,70,github,false,false,22,7,1,1,39,69,67535,2200,3237,306,1285.9702376545495,145.40608573332347,234.97445768860592,1382,pcarlisle,84,0.9285714285714286,1,false,true
838369,puppetlabs/puppet,ruby,1425,1358977022,1359134666,1359134666,2627,2627,github,false,false,22,3,2,2,3,69,62283,94,131,6,1451.760512499398,154.19938024822184,270.5874797296213,1382,jeffweiss,35,0.6285714285714286,7,false,true
838061,puppetlabs/puppet,ruby,1424,1358974679,1359571661,1359571661,9949,9949,fixes_in_commit,false,false,22,3,0,1,8,69,67514,140,468,0,1286.296175608022,145.45131380158188,235.01792220872707,1382,stschulte,26,0.6923076923076923,5,false,true
834517,puppetlabs/puppet,ruby,1423,1358918222,1358969035,1358969035,846,846,github,false,false,22,1,0,0,2,69,67486,4,2,1,1284.9479892125776,145.3190291319681,234.59680526331385,1380,joshcooper,108,0.8611111111111112,3,false,true
923820,puppetlabs/puppet,ruby,1422,1358892137,1360277610,1360277610,23091,23091,github,false,false,22,1,0,0,1,69,67466,7,0,3,1285.0917499184775,145.33246375952334,234.577416772893,1380,jeffmccune,72,0.7222222222222222,42,false,true
833007,puppetlabs/puppet,ruby,1421,1358880310,1359063768,1359063768,3057,3057,github,false,false,21,1,1,1,2,68,62281,10,63,0,1450.3941812109633,154.1401069346992,270.35532505900676,1379,nicklewis,39,0.7948717948717948,16,false,true
824267,puppetlabs/puppet,ruby,1420,1358813599,,1360604178,29842,,unknown,false,false,21,13,4,2,20,68,67452,1018,404,0,1284.676510703908,145.24402538101168,234.47785091620707,1379,hlindberg,12,0.3333333333333333,5,false,true
824823,puppetlabs/puppet,ruby,1419,1358609096,1358963511,1358963511,5906,5906,github,false,false,21,7,24,4,14,67,67452,114,90,30,1284.676510703908,145.24402538101168,234.47785091620707,1378,hlindberg,11,0.2727272727272727,5,false,true
818406,puppetlabs/puppet,ruby,1418,1358537194,1358977724,1358977724,7342,7342,merged_in_comments,false,false,21,3,5,3,10,66,67369,118,39,0,1284.863958200359,145.33390728673427,234.54407813682852,1378,jjulien,1,1.0,0,false,false
823006,puppetlabs/puppet,ruby,1417,1358534385,1358898458,1358898458,6067,6067,github,false,false,21,5,10,3,3,66,62281,31,97,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,jeffweiss,34,0.6176470588235294,7,false,true
822991,puppetlabs/puppet,ruby,1416,1358534090,1359135038,1359135038,10015,10015,github,false,true,21,4,6,3,3,66,62281,51,106,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,jeffweiss,33,0.6060606060606061,7,false,true
822986,puppetlabs/puppet,ruby,1415,1358534023,1359067671,1359067672,8894,8894,github,false,false,21,1,1,1,1,66,62281,4,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,2756,jeffweiss,32,0.59375,14,false,true
820883,puppetlabs/puppet,ruby,1413,1358476589,1358917287,1358917287,7344,7344,fixes_in_commit,false,false,21,1,3,3,4,66,67369,28,18,0,1284.863958200359,145.33390728673427,234.54407813682852,1378,alexharv074,2,0.0,0,false,false
820601,puppetlabs/puppet,ruby,1412,1358467923,1358468984,1358468984,17,17,github,false,false,21,1,0,0,1,66,62281,0,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,haus,44,0.8636363636363636,20,false,true
820476,puppetlabs/puppet,ruby,1411,1358464772,1359139670,1359139670,11248,11248,github,false,false,21,2,4,1,2,66,62281,30,29,1,1450.3941812109633,154.1401069346992,270.35532505900676,1378,praxxis,2,0.5,8,false,true
820401,puppetlabs/puppet,ruby,1410,1358463510,1359135895,1359135895,11206,11206,github,false,false,21,1,4,3,2,66,62281,4,21,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,praxxis,1,0.0,8,false,true
820358,puppetlabs/puppet,ruby,1409,1358462788,1359061409,1359061410,9977,9977,github,false,false,21,1,4,3,1,66,62281,4,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,nicklewis,38,0.7894736842105263,16,false,true
820359,puppetlabs/puppet,ruby,1408,1358462766,1358898655,1358898656,7264,7264,github,false,false,21,4,4,1,4,66,62281,0,65,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,nicklewis,37,0.7837837837837838,16,false,true
820349,puppetlabs/puppet,ruby,1407,1358462620,1358529904,1358529904,1121,1121,fixes_in_commit,false,false,21,1,0,0,1,66,67369,4,0,0,1284.863958200359,145.33390728673427,234.54407813682852,1378,nicklewis,36,0.8055555555555556,16,false,true
820296,puppetlabs/puppet,ruby,1406,1358461920,,1358529907,1133,,unknown,false,false,21,3,0,0,3,66,67369,0,65,0,1284.863958200359,145.33390728673427,234.54407813682852,1378,nicklewis,35,0.8285714285714286,16,false,true
820148,puppetlabs/puppet,ruby,1405,1358459598,,1358463522,65,,unknown,false,false,21,1,0,0,1,66,62281,4,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,1378,praxxis,0,0,8,false,true
819261,puppetlabs/puppet,ruby,1404,1358446993,1358448561,1358448561,26,26,github,false,false,20,1,0,0,2,66,67361,0,0,2,1284.7196448983832,145.39570374549072,234.54224254390525,1378,pdxmph,5,0.2,1,false,true
818162,puppetlabs/puppet,ruby,1403,1358430391,1358883260,1358883260,7547,7547,commits_in_master,false,false,20,2,0,3,2,66,67365,41,65,0,1284.6730498033103,145.38707043717065,234.55800489868625,1377,omcnet,3,0.0,0,false,false
817823,puppetlabs/puppet,ruby,1402,1358424320,,1358880969,7610,,unknown,false,false,19,3,6,3,2,66,67365,39,0,0,1284.6730498033103,145.38707043717065,234.55800489868625,1377,rubiojr,0,0,36,false,false
818738,puppetlabs/puppet,ruby,1401,1358405098,1358439347,1358439347,570,570,commits_in_master,false,false,19,250,1,1,252,66,66401,7350,7985,149,1263.4147076098252,143.26591466995978,231.45735756991613,1377,alexharv074,1,0.0,0,false,false
823009,puppetlabs/puppet,ruby,1400,1358403322,,1358534484,2186,,unknown,false,true,19,1,1,1,1,66,67365,8,0,0,1284.6730498033103,145.38707043717065,234.55800489868625,1377,jeffweiss,31,0.6129032258064516,7,false,true
823008,puppetlabs/puppet,ruby,1399,1358399457,1358534427,1358534427,2249,2249,fixes_in_commit,false,true,19,1,4,2,1,66,62281,4,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,1377,jeffweiss,30,0.6333333333333333,7,false,true
974534,puppetlabs/puppet,ruby,1398,1358397907,1358404574,1358404574,111,111,commits_in_master,false,false,19,250,2,2,252,66,66401,7350,7985,149,1263.4147076098252,143.26591466995978,231.45735756991613,1377,alexharv074,0,0,0,false,false
817003,puppetlabs/puppet,ruby,1397,1358383695,1358892260,1358892260,8476,8476,fixes_in_commit,false,false,19,1,8,4,1,66,67369,0,0,0,1284.863958200359,145.33390728673427,234.54407813682852,1377,jeffmccune,71,0.7323943661971831,42,false,true
819038,puppetlabs/puppet,ruby,1396,1358382439,1358443765,1358443765,1022,1022,github,false,false,19,1,0,0,2,66,67365,7,2,2,1284.6730498033103,145.38707043717065,234.55800489868625,1377,pcarlisle,83,0.927710843373494,1,false,true
920181,puppetlabs/puppet,ruby,1395,1358309164,1358376925,1358376925,1129,1129,github,false,false,19,3,5,2,1,65,67360,0,72,24,1284.7535629453682,145.4127078384798,234.5308788598575,1377,jjulien,0,0,0,false,false
838383,puppetlabs/puppet,ruby,1394,1358289349,1358977141,1358977141,11463,11463,github,false,false,19,4,2,2,1,65,67360,109,0,16,1284.7535629453682,145.4127078384798,234.5308788598575,1377,zaphod42,69,0.8115942028985508,19,false,true
919231,puppetlabs/puppet,ruby,1393,1358279905,1358362530,1358362530,1377,1377,github,false,false,19,2,4,3,38,65,67360,1,0,2,1284.7535629453682,145.4127078384798,234.5308788598575,1377,joshcooper,107,0.8598130841121495,3,false,true
817056,puppetlabs/puppet,ruby,1392,1358278323,1358358555,1358358556,1337,1337,github,false,false,19,1,0,0,1,65,67360,7,0,8,1284.7535629453682,145.4127078384798,234.5308788598575,1377,joshcooper,106,0.8584905660377359,3,false,true
919162,puppetlabs/puppet,ruby,1391,1358276822,1358381012,1358381012,1736,1736,github,false,false,19,1,3,2,2,65,67360,0,0,0,1284.7535629453682,145.4127078384798,234.5308788598575,1377,zaphod42,68,0.8088235294117647,19,false,true
917152,puppetlabs/puppet,ruby,1390,1358208297,1358208656,1358208658,6,5,github,false,false,19,1,0,0,1,64,67367,4,0,7,1284.6497543307553,145.3827541674707,234.49166505855985,1377,joshcooper,105,0.8571428571428571,3,false,true
917159,puppetlabs/puppet,ruby,1389,1358205884,1358208324,1358208324,40,40,merged_in_comments,false,false,19,1,5,3,2,64,67367,15,44,0,1284.6497543307553,145.3827541674707,234.49166505855985,4131,daniel-pittman,116,0.7758620689655172,60,false,true
917373,puppetlabs/puppet,ruby,1388,1358201246,1358216700,1358216700,257,257,github,false,false,19,2,0,0,8,64,67367,127,436,42,1284.6497543307553,145.3827541674707,234.49166505855985,1377,stschulte,25,0.68,5,false,true
913584,puppetlabs/puppet,ruby,1387,1358086504,1358111762,1358111762,420,420,commit_sha_in_comments,true,true,18,7,2,2,9,64,66401,146,437,0,1263.4147076098252,143.26591466995978,231.45735756991613,1377,stschulte,24,0.7083333333333334,5,false,true
792108,puppetlabs/puppet,ruby,1386,1357827464,1358545322,1358545322,11964,11964,commit_sha_in_comments,false,false,18,1,1,1,4,62,67367,34,319,0,1284.6497543307553,145.3827541674707,234.49166505855985,1376,mruzicka,7,0.2857142857142857,0,false,true
790411,puppetlabs/puppet,ruby,1385,1357782321,1358375175,1358375175,9880,9880,fixes_in_commit,false,false,18,1,2,2,1,62,67367,0,0,0,1284.6497543307553,145.3827541674707,234.49166505855985,1376,ryanuber,1,1.0,0,false,false
790084,puppetlabs/puppet,ruby,1384,1357773894,1358227681,1358227681,7563,7563,github,false,false,18,1,0,0,2,62,67338,11,5,4,1284.8465947904601,145.4008138049838,234.59265199441623,1376,joshcooper,104,0.8557692307692307,3,false,true
789968,puppetlabs/puppet,ruby,1383,1357772144,1357854685,1357854685,1375,1375,github,false,false,18,1,1,1,1,62,67338,2,0,10,1284.8465947904601,145.4008138049838,234.59265199441623,1376,Aethylred,1,0.0,3,false,false
789726,puppetlabs/puppet,ruby,1382,1357768020,,1357854164,1435,,unknown,false,true,18,1,3,3,66,62,67338,176,26,0,1284.8465947904601,145.4008138049838,234.59265199441623,1376,Aethylred,0,0,3,false,false
788722,puppetlabs/puppet,ruby,1381,1357752052,1357752274,1357752274,3,3,github,false,false,18,1,1,2,2,62,67451,34,342,5,1285.7629983247098,145.2461787075062,234.43685045440392,2752,jeffmccune,70,0.7285714285714285,84,false,true
784246,puppetlabs/puppet,ruby,1380,1357669237,1358230239,1358230239,9350,9350,fixes_in_commit,false,false,18,1,0,0,2,61,67451,2,4,0,1285.7629983247098,145.2461787075062,234.43685045440392,1376,reidmv,1,0.0,30,false,true
784144,puppetlabs/puppet,ruby,1379,1357667720,1358971845,1358971845,21735,21735,github,false,false,18,9,10,3,2,61,67451,68,594,0,1285.7629983247098,145.2461787075062,234.43685045440392,1376,joshcooper,103,0.8543689320388349,3,false,true
783919,puppetlabs/puppet,ruby,1378,1357664075,1357667478,1357667478,56,56,github,false,false,18,1,0,1,4,61,67338,34,342,1,1284.8465947904601,145.4008138049838,234.59265199441623,1376,mruzicka,6,0.16666666666666666,0,false,true
910369,puppetlabs/puppet,ruby,1377,1357595446,1357599431,1357599431,66,66,github,false,false,18,6,0,0,3,60,67338,0,0,8,1284.8465947904601,145.4008138049838,234.59265199441623,2750,zaphod42,67,0.8059701492537313,38,false,true
779836,puppetlabs/puppet,ruby,1376,1357578920,1357775843,1357775843,3282,3282,commit_sha_in_comments,false,false,18,1,2,2,2,59,67338,39,23,0,1284.8465947904601,145.4008138049838,234.59265199441623,1375,jjperry69,1,0.0,0,false,false
780774,puppetlabs/puppet,ruby,1375,1357530709,1357602458,1357602459,1195,1195,github,false,false,18,1,0,0,1,59,67338,0,0,3,1284.8465947904601,145.4008138049838,234.59265199441623,1375,MosesMendoza,22,0.7727272727272727,2,false,true
974527,puppetlabs/puppet,ruby,1374,1357515529,1357517096,1357517096,26,26,github,false,false,18,1,0,0,4,59,62281,37,0,2,1450.3941812109633,154.1401069346992,270.35532505900676,1375,jeffmccune,69,0.7246376811594203,42,false,true
974528,puppetlabs/puppet,ruby,1373,1357461406,1357463429,1357463429,33,33,github,false,false,18,2,0,0,6,59,67338,22,11,8,1284.8614452463692,145.4008138049838,234.59265199441623,1375,jeffmccune,68,0.7205882352941176,42,false,true
974529,puppetlabs/puppet,ruby,1372,1357447927,1357517929,1357517929,1166,1166,github,false,false,18,1,0,0,1,59,67338,0,0,0,1284.8465947904601,145.4008138049838,234.59265199441623,1375,jeffmccune,67,0.7164179104477612,42,false,true
779814,puppetlabs/puppet,ruby,1371,1357356519,1357599457,1357599457,4048,4048,github,false,false,20,2,47,2,8,57,67338,791,0,2,1284.564436128189,145.37111289316582,234.56295108259823,1374,pcarlisle,82,0.926829268292683,1,false,true
974530,puppetlabs/puppet,ruby,1370,1357349075,1357349694,1357349694,10,10,github,false,false,20,6,0,0,44,57,67291,2952,14,42,1285.3130433490362,145.44292698875037,234.69706201423668,1374,hlindberg,10,0.2,5,false,true
974531,puppetlabs/puppet,ruby,1369,1357322870,1357328917,1357328917,100,100,github,false,false,21,3,0,0,6,56,67287,0,0,2,1285.3300043098966,145.45157311219106,234.66642887927833,1374,nfagerlund,42,0.9047619047619048,5,false,true
779915,puppetlabs/puppet,ruby,1368,1357312016,1357580935,1357580937,4482,4481,github,false,false,21,1,3,3,1,56,67287,0,0,1,1285.3300043098966,145.45157311219106,234.66642887927833,1374,mrzarquon,0,0,0,false,true
974532,puppetlabs/puppet,ruby,1367,1357250317,1357459220,1357459220,3481,3481,github,false,false,21,2,3,3,2,55,67338,0,38,3,1284.564436128189,145.37111289316582,234.56295108259823,1373,jeffmccune,66,0.7121212121212122,42,false,true
974533,puppetlabs/puppet,ruby,1366,1357233081,,1357349099,1933,,unknown,false,false,21,39,0,1,44,55,67156,3462,14,0,1286.5864554172374,145.6757400679016,233.99249508606826,1373,hlindberg,9,0.2222222222222222,5,false,true
956504,puppetlabs/puppet,ruby,1365,1357226681,1359996454,1359996454,46162,46162,merged_in_comments,false,false,22,1,2,1,1,55,67156,2,0,0,1286.5864554172374,145.6757400679016,233.99249508606826,1373,ghoneycutt,4,0.0,75,false,true
917683,puppetlabs/puppet,ruby,1364,1357226313,1358230522,1358230522,16736,16736,merged_in_comments,false,false,22,1,2,1,2,55,67156,4,0,0,1286.5864554172374,145.6757400679016,233.99249508606826,1373,ghoneycutt,3,0.0,75,false,true
909317,puppetlabs/puppet,ruby,1363,1357172208,1357245857,1357245857,1227,1227,github,false,false,22,1,0,0,1,55,67156,0,0,0,1286.5864554172374,145.6757400679016,233.99249508606826,1373,haus,43,0.8604651162790697,20,false,true
776168,puppetlabs/puppet,ruby,1362,1357171118,1357171437,1357171437,5,5,github,false,false,22,1,0,0,1,55,66401,10,0,3,1263.4147076098252,143.26591466995978,231.45735756991613,1373,jeffmccune,65,0.7076923076923077,42,false,true
776045,puppetlabs/puppet,ruby,1361,1357169327,1357169506,1357169506,2,2,github,false,false,22,2,0,1,3,55,67128,22,54,16,1286.5123346442617,145.7216064831367,234.00071505184124,2746,zaphod42,66,0.803030303030303,38,false,true
909157,puppetlabs/puppet,ruby,1360,1357157701,1360020761,1360020761,47717,47717,fixes_in_commit,false,false,23,1,2,1,1,55,66401,2,0,0,1263.3845875815125,143.26591466995978,231.45735756991613,1373,ghoneycutt,2,0.0,75,false,true
908688,puppetlabs/puppet,ruby,1359,1357132543,1357152852,1357152852,338,338,commit_sha_in_comments,false,false,23,3,13,4,2,54,66401,5,4,0,1263.3845875815125,143.26591466995978,231.45735756991613,1373,ghoneycutt,1,0.0,75,false,true
772246,puppetlabs/puppet,ruby,1358,1356818706,,1358378602,25998,,unknown,false,false,24,1,0,1,2,54,67036,2,26,0,1287.0397995107105,145.89175965153052,234.20251805000296,1373,domcleal,27,0.6296296296296297,12,false,false
770268,puppetlabs/puppet,ruby,1357,1356746773,,1363366852,110334,,unknown,false,false,24,1,1,1,2,54,66401,7,16,0,1263.3845875815125,143.26591466995978,231.45735756991613,1372,AndrewHendry,0,0,0,false,false
770042,puppetlabs/puppet,ruby,1356,1356740042,1360021046,1360021046,54683,54683,fixes_in_commit,false,false,24,3,4,2,3,54,67036,0,0,0,1287.0397995107105,145.89175965153052,234.20251805000296,1372,stahnma,4,0.75,13,false,true
769955,puppetlabs/puppet,ruby,1355,1356737407,1366915143,1366915143,169688,169688,commit_sha_in_comments,true,false,24,1,7,5,13,54,67036,1073,168,0,1287.0397995107105,145.89175965153052,234.20251805000296,1372,nicklewis,34,0.8529411764705882,16,false,true
769956,puppetlabs/puppet,ruby,1354,1356737406,,1362678442,99017,,unknown,false,false,24,1,1,2,8,54,67036,42,36,0,1287.0397995107105,145.89175965153052,234.20251805000296,1372,nicklewis,33,0.8787878787878788,16,false,true
769209,puppetlabs/puppet,ruby,1353,1356719280,,1356985574,4438,,unknown,true,false,24,1,7,4,3,54,62281,8,0,0,1450.3941812109633,154.1401069346992,270.35532505900676,1371,branan,3,0.6666666666666666,15,false,true
769194,puppetlabs/puppet,ruby,1352,1356719037,1356719240,1356719240,3,3,merged_in_comments,false,false,24,1,0,1,3,54,67036,8,0,0,1287.0397995107105,145.89175965153052,234.20251805000296,1371,branan,2,1.0,15,false,true
769071,puppetlabs/puppet,ruby,1351,1356716577,1369842909,1369842909,218832,218832,commit_sha_in_comments,false,false,24,4,7,4,2,54,67036,30,0,0,1287.0397995107105,145.89175965153052,234.20251805000296,1371,ahpook,13,0.38461538461538464,5,false,true
765140,puppetlabs/puppet,ruby,1350,1356615556,1365006781,1365006781,139913,139913,github,false,false,23,3,3,2,8,54,67036,18,735,0,1287.0397995107105,145.89175965153052,234.20251805000296,1368,mruzicka,5,0.0,0,false,true
764948,puppetlabs/puppet,ruby,1349,1356610306,1363361384,1363361384,112517,112517,merged_in_comments,false,false,23,3,15,3,2,54,67036,27,57,0,1287.0397995107105,145.89175965153052,234.20251805000296,1368,duritong,2,0.5,49,false,false
774224,puppetlabs/puppet,ruby,1348,1356124432,1358455907,1358455907,38857,38857,fixes_in_commit,false,false,25,4,2,2,2,52,67036,13,86,0,1287.0397995107105,145.89175965153052,234.20251805000296,1363,jaredcurtis,1,0.0,0,false,false
761125,puppetlabs/puppet,ruby,1347,1356091948,,1356111029,318,,unknown,false,false,25,1,4,3,8,52,66401,6,245,0,1263.3845875815125,143.26591466995978,231.45735756991613,1363,mruzicka,4,0.0,0,false,true
774227,puppetlabs/puppet,ruby,1346,1356072372,1356123988,1356123988,860,860,merged_in_comments,false,true,25,2,0,1,2,53,67036,13,6,0,1287.0397995107105,145.89175965153052,234.20251805000296,1363,jaredcurtis,0,0,0,false,false
774225,puppetlabs/puppet,ruby,1345,1355980948,1357084892,1357084892,18399,18399,merged_in_comments,false,true,24,1,5,4,1,53,67036,2,0,0,1287.0397995107105,145.89175965153052,234.20251805000296,1360,joshvote,0,0,0,false,false
774226,puppetlabs/puppet,ruby,1344,1355962742,1357167206,1357167206,20074,20074,github,false,false,24,14,5,2,9,53,67036,211,395,71,1287.0397995107105,145.89175965153052,234.20251805000296,1358,zaphod42,65,0.8,19,false,true
761131,puppetlabs/puppet,ruby,1343,1355930273,,1356092122,2697,,unknown,false,true,25,9,1,1,11,52,62281,4,482,0,1450.3941812109633,154.1401069346992,270.35532505900676,1357,mruzicka,3,0.0,0,false,true
774228,puppetlabs/puppet,ruby,1342,1355857670,1355857981,1355857981,5,5,github,false,false,25,1,0,0,1,52,67038,0,0,4,1287.0014021898028,145.88740714221785,234.1955308929264,1356,haus,42,0.8571428571428571,20,false,true
774229,puppetlabs/puppet,ruby,1341,1355855395,1355855464,1355855464,1,1,github,false,false,25,1,0,0,1,51,67038,0,0,3,1287.0014021898028,145.88740714221785,234.1955308929264,1356,haus,41,0.8536585365853658,20,false,true
774230,puppetlabs/puppet,ruby,1340,1355852068,1355852179,1355852179,1,1,github,false,false,26,1,0,0,1,51,62281,0,0,2,1450.3941812109633,154.1401069346992,270.35532505900676,2712,haus,40,0.85,40,false,true
758962,puppetlabs/puppet,ruby,1339,1355786548,1360273008,1360273008,74774,74774,merged_in_comments,false,false,26,1,6,4,2,51,62281,5,32,0,1450.3941812109633,154.1401069346992,270.35532505900676,2708,domcleal,26,0.6538461538461539,24,false,false
757861,puppetlabs/puppet,ruby,1338,1355764019,,1355843560,1325,,unknown,false,false,26,6,1,1,3,51,62281,4,359,0,1450.3941812109633,154.1401069346992,270.35532505900676,1354,mruzicka,2,0.0,0,false,true
757857,puppetlabs/puppet,ruby,1337,1355763973,,1355763985,0,,unknown,false,false,26,5,0,0,3,51,67038,4,290,0,1287.0014021898028,145.88740714221785,234.1955308929264,1354,mruzicka,1,0.0,0,false,true
